Node Label    RF.M	agnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
2074	0	0	0	0	30,4024	1,30E-02	-22,1286	-20,8479
2075	0	0	0	0	35,2226	1,30E-02	-29,4943	-19,2541
2076	0	0	0	0	40,8787	1,11E-02	-36,8698	-17,6546
2077	0	0	0	0	47,0603	1,04E-02	-44,237	-16,0549
2078	0	0	0	0	53,5979	9,15E-03	-51,6128	-14,452
2079	0	0	0	0	60,3646	8,26E-03	-58,981	-12,8499
2080	0	0	0	0	67,3011	7,16E-03	-66,3548	-11,2461
2081	0	0	0	0	74,3522	6,18E-03	-73,7243	-9,64296
2082	0	0	0	0	81,4937	5,12E-03	-81,0962	-8,03904
2083	0	0	0	0	88,6988	4,11E-03	-88,465	-6,43562
2084	0	0	0	0	95,9574	3,05E-03	-95,8356	-4,83179
2085	0	0	0	0	103,261	2,01E-03	-103,21	-3,22684
2086	0	0	0	0	110,624	8,51E-04	-110,612	-1,61544
2087	0	0	0	0	25,1526	1,62E-01	-7,41883	-24,0331
2088	0	0	0	0	26,8794	1,49E-01	-14,7948	-22,4409
2089	0	0	0	0	30,4262	1,39E-01	-22,1614	-20,8471
2090	0	0	0	0	35,2537	1,27E-01	-29,5347	-19,2485
2091	0	0	0	0	40,906	1,17E-01	-36,9026	-17,649
2092	0	0	0	0	47,0959	1,05E-01	-44,2777	-16,0467
2093	0	0	0	0	53,6282	9,49E-02	-51,6461	-14,4448
2094	0	0	0	0	60,4009	8,42E-02	-59,02	-12,8411
2095	0	0	0	0	67,3339	7,37E-02	-66,3894	-11,238
2096	0	0	0	0	74,3885	6,31E-02	-73,7619	-9,63407
2097	0	0	0	0	81,5285	5,26E-02	-81,132	-8,03047
2098	0	0	0	0	88,7362	4,20E-02	-88,5032	-6,42654
2099	0	0	0	0	95,9935	3,15E-02	-95,8723	-4,82293
2100	0	0	0	0	103,299	2,08E-02	-103,249	-3,21773
2101	0	0	0	0	110,643	1,09E-02	-110,632	-1,6115
2102	0	0	0	0	110,346	-2,90E-02	-110,334	1,60825
2103	0	0	0	0	103,017	-5,81E-02	-102,967	3,21222
2104	0	0	0	0	95,7158	-8,71E-02	-95,5945	4,81681
2105	0	0	0	0	88,4571	-1,16E-01	-88,2237	6,42084
2106	0	0	0	0	81,2497	-1,45E-01	-80,8522	8,02496
2107	0	0	0	0	74,1099	-1,74E-01	-73,4815	9,62891
2108	0	0	0	0	67,0568	-2,03E-01	-66,1089	11,2333
2109	0	0	0	0	60,1271	-2,32E-01	-58,7404	12,8367
2110	0	0	0	0	53,3566	-2,61E-01	-51,3643	14,4418
2111	0	0	0	0	46,8355	-2,90E-01	-44,0007	16,0442
2112	0	0	0	0	40,6518	-3,19E-01	-36,6186	17,6506
2113	0	0	0	0	35,0278	-3,48E-01	-29,261	19,2516
2114	0	0	0	0	30,2286	-3,77E-01	-21,876	20,8584
2115	0	0	0	0	26,7429	-4,08E-01	-14,5107	22,4601
2116	0	0	0	0	25,1026	-4,28E-01	-7,15617	24,0571
2117	0	0	0	0	110,072	-3,81E-02	-110,06	1,60408
2118	0	0	0	0	102,739	-7,62E-02	-102,689	3,20816
2119	0	0	0	0	95,4388	-1,14E-01	-95,3173	4,81225
2120	0	0	0	0	88,1799	-1,52E-01	-87,946	6,41633
2121	0	0	0	0	80,973	-1,90E-01	-80,5746	8,02041
2122	0	0	0	0	73,8336	-2,28E-01	-73,2033	9,62449
2123	0	0	0	0	66,7832	-2,67E-01	-65,8319	11,2286
2124	0	0	0	0	59,8532	-3,05E-01	-58,4605	12,8327
2125	0	0	0	0	53,0909	-3,43E-01	-51,0892	14,4367
2126	0	0	0	0	46,5693	-3,81E-01	-43,7178	16,0408
2127	0	0	0	0	40,4052	-4,19E-01	-36,3465	17,6449
2128	0	0	0	0	34,7892	-4,57E-01	-28,9751	19,249
2129	0	0	0	0	30,0303	-4,95E-01	-21,6037	20,8531
2130	0	0	0	0	26,5926	-5,33E-01	-14,2324	22,4572
2131	0	0	0	0	25,0268	-5,71E-01	-6,86101	24,0612
2132	0	0	0	0	109,782	-4,66E-02	-109,77	1,60505
2133	0	0	0	0	102,441	-9,15E-02	-102,39	3,21084
2134	0	0	0	0	95,1445	-1,37E-01	-95,0225	4,81433
2135	0	0	0	0	87,887	-1,83E-01	-87,6521	6,41824
2136	0	0	0	0	80,6799	-2,29E-01	-80,2797	8,02255
2137	0	0	0	0	73,5427	-2,74E-01	-72,9095	9,62636
2138	0	0	0	0	66,4925	-3,20E-01	-65,5364	11,2308
2139	0	0	0	0	59,5674	-3,66E-01	-58,1672	12,8343
2140	0	0	0	0	52,8069	-4,11E-01	-50,793	14,4388
2141	0	0	0	0	46,2956	-4,57E-01	-43,4251	16,0417
2142	0	0	0	0	40,1394	-5,03E-01	-36,0492	17,6459
2143	0	0	0	0	34,5457	-5,49E-01	-28,6816	19,2476
2144	0	0	0	0	29,8167	-5,93E-01	-21,3074	20,8489
2145	0	0	0	0	26,4304	-6,39E-01	-13,9381	22,4473
2146	0	0	0	0	24,9363	-6,82E-01	-6,56586	24,0467
2147	0	0	0	0	109,364	-5,42E-02	-109,352	1,61723
2148	0	0	0	0	102,028	-1,07E-01	-101,977	3,22239
2149	0	0	0	0	94,7308	-1,60E-01	-94,6077	4,82603
2150	0	0	0	0	87,4737	-2,13E-01	-87,2368	6,43
2151	0	0	0	0	80,2695	-2,67E-01	-79,866	8,03396
2152	0	0	0	0	73,1319	-3,20E-01	-72,4932	9,63833
2153	0	0	0	0	66,0878	-3,74E-01	-65,1235	11,242
2154	0	0	0	0	59,163	-4,27E-01	-57,7499	12,8465
2155	0	0	0	0	52,4147	-4,80E-01	-50,3813	14,4497
2156	0	0	0	0	45,9081	-5,34E-01	-43,0062	16,0542
2157	0	0	0	0	39,7771	-5,87E-01	-35,6387	17,6566
2158	0	0	0	0	34,2071	-6,40E-01	-28,2623	19,2603
2159	0	0	0	0	29,5336	-6,95E-01	-20,8947	20,8605
2160	0	0	0	0	26,2269	-7,45E-01	-13,5261	22,4575
2161	0	0	0	0	24,8298	-8,07E-01	-6,13191	24,0473
2162	0	0	0	0	25,8673	1,45E-01	24,6247	-7,91957
2163	0	0	0	0	25,8386	2,76E-01	20,992	-15,063
2164	0	0	0	0	25,7932	3,82E-01	15,327	-20,7419
2165	0	0	0	0	25,7369	4,40E-01	8,1733	-24,4006
2166	0	0	0	0	26,1518	1,88E-01	24,9195	-7,93102
2167	0	0	0	0	26,0824	3,58E-01	21,274	-15,0857
2168	0	0	0	0	25,9733	4,93E-01	15,596	-20,7637
2169	0	0	0	0	25,8341	5,79E-01	8,44137	-24,4092
2170	0	0	0	0	26,4533	2,30E-01	25,2496	-7,88548
2171	0	0	0	0	26,3452	4,32E-01	21,6285	-15,0363
2172	0	0	0	0	26,1676	6,00E-01	16,0499	-20,6588
2173	0	0	0	0	25,9205	7,03E-01	8,91428	-24,3293
2174	0	0	0	0	26,8016	2,67E-01	25,6186	-7,87027
2175	0	0	0	0	26,6467	5,12E-01	22,0097	-15,0119
2176	0	0	0	0	26,3969	6,97E-01	16,4447	-20,6369
2177	0	0	0	0	26,0659	8,27E-01	9,33734	-24,322
2178	0	0	0	0	36,8229	2,48357	27,4548	24,413
2179	0	0	0	0	40,4181	2,11265	34,6106	20,7669
2180	0	0	0	0	43,0494	1,53493	40,2895	15,088
2181	0	0	0	0	44,6532	8,07E-01	43,9355	7,93226
2182	0	0	0	0	36,2387	2,48195	26,6725	24,4063
2183	0	0	0	0	39,7409	2,11151	33,8212	20,7608
2184	0	0	0	0	42,3046	1,53388	39,4931	15,0872
2185	0	0	0	0	43,8677	8,07E-01	43,1371	7,93186
2186	0	0	0	0	35,6551	2,48108	25,8823	24,3975
2187	0	0	0	0	39,0694	2,10529	33,0337	20,7547
2188	0	0	0	0	41,5603	1,53016	38,6935	15,0906
2189	0	0	0	0	43,0839	8,04E-01	42,3393	7,93501
2190	0	0	0	0	35,0906	2,4715	25,108	24,3892
2191	0	0	0	0	38,4032	2,09724	32,2529	20,7402
2192	0	0	0	0	40,825	1,5222	37,9061	15,0827
2193	0	0	0	0	42,3024	8,01E-01	41,5441	7,93351
2194	0	0	0	0	34,5174	2,45575	24,2991	24,392
2195	0	0	0	0	37,7398	2,08451	31,4592	20,7429
2196	0	0	0	0	40,0907	1,51221	37,1152	15,081
2197	0	0	0	0	41,5273	7,95E-01	40,7537	7,93831
2198	0	0	0	0	33,9817	2,43425	23,5408	24,3857
2199	0	0	0	0	37,0934	2,06513	30,6946	20,7243
2200	0	0	0	0	39,3691	1,5	36,3415	15,0656
2201	0	0	0	0	40,7572	7,87E-01	39,9712	7,92666
2202	0	0	0	0	33,4387	2,40089	22,7467	24,3921
2203	0	0	0	0	36,4466	2,04376	29,9021	20,7376
2204	0	0	0	0	38,648	1,48228	35,557	15,0722
2205	0	0	0	0	39,9952	7,79E-01	39,1944	7,9251
2206	0	0	0	0	32,9115	2,36969	21,9442	24,4132
2207	0	0	0	0	35,8071	2,01578	29,1	20,7671
2208	0	0	0	0	37,9391	1,46455	34,779	15,0882
2209	0	0	0	0	39,2429	7,70E-01	38,4251	7,93234
2210	0	0	0	0	32,4211	2,34233	21,2346	24,3871
2211	0	0	0	0	35,2068	1,99196	28,3853	20,7322
2212	0	0	0	0	37,2475	1,44812	34,0308	15,0726
2213	0	0	0	0	38,4988	7,62E-01	37,6669	7,92377
2214	0	0	0	0	31,9397	2,31367	20,5199	24,3665
2215	0	0	0	0	34,6091	1,96321	27,6561	20,7142
2216	0	0	0	0	36,5644	1,42751	33,2826	15,0726
2217	0	0	0	0	37,7637	7,51E-01	36,9145	7,9284
2218	0	0	0	0	31,4538	2,27898	19,758	24,3674
2219	0	0	0	0	34,0161	1,93428	26,9079	20,7199
2220	0	0	0	0	35,8902	1,40361	32,538	15,0801
2221	0	0	0	0	37,0406	7,38E-01	36,1725	7,93774
2222	0	0	0	0	31,0156	2,2384	19,0686	24,3587
2223	0	0	0	0	33,4501	1,8982	26,2145	20,6906
2224	0	0	0	0	35,2347	1,37826	31,8262	15,0559
2225	0	0	0	0	36,3301	7,23E-01	35,4483	7,92248
2226	0	0	0	0	30,5689	2,18404	18,3187	24,3744
2227	0	0	0	0	32,8823	1,85949	25,4681	20,7162
2228	0	0	0	0	34,5853	1,3471	31,1037	15,0629
2229	0	0	0	0	35,6331	7,08E-01	34,7345	7,92048
2230	0	0	0	0	30,1443	2,13213	17,5533	24,4134
2231	0	0	0	0	32,3282	1,8137	24,7092	20,7673
2232	0	0	0	0	33,9534	1,31773	30,3882	15,0883
2233	0	0	0	0	34,9533	6,93E-01	34,0343	7,93241
2234	0	0	0	0	29,759	2,08309	16,9569	24,3664
2235	0	0	0	0	31,8211	1,7705	24,0948	20,7095
2236	0	0	0	0	33,3462	1,28955	29,7222	15,0631
2237	0	0	0	0	34,2852	6,79E-01	33,3507	7,92099
2238	0	0	0	0	29,3771	2,03279	16,3294	24,3358
2239	0	0	0	0	31,3269	1,7244	23,4717	20,6756
2240	0	0	0	0	32,7535	1,25486	29,0578	15,062
2241	0	0	0	0	33,6347	6,61E-01	32,6796	7,93093
2242	0	0	0	0	29,0129	1,9783	15,689	24,3247
2243	0	0	0	0	30,8365	1,67675	22,8245	20,6669
2244	0	0	0	0	32,1781	1,21775	28,4077	15,0649
2245	0	0	0	0	32,9998	6,41E-01	32,0229	7,94408
2246	0	0	0	0	28,6639	1,91706	15,0371	24,3275
2247	0	0	0	0	30,3674	1,62723	22,1877	20,6696
2248	0	0	0	0	31,6176	1,17891	27,7738	15,0632
2249	0	0	0	0	32,3863	6,19E-01	31,3896	7,94889
2250	0	0	0	0	28,3574	1,85065	14,4588	24,3241
2251	0	0	0	0	29,9232	1,56824	21,6035	20,6452
2252	0	0	0	0	31,0802	1,13756	27,1767	15,037
2253	0	0	0	0	31,7912	5,95E-01	30,7825	7,92258
2254	0	0	0	0	28,0542	1,76787	13,816	24,3522
2255	0	0	0	0	29,488	1,50699	20,9606	20,6863
2256	0	0	0	0	30,5556	1,08886	26,571	15,048
2257	0	0	0	0	31,2181	5,72E-01	30,1929	7,91422
2258	0	0	0	0	27,7773	1,68925	13,1414	24,4137
2259	0	0	0	0	29,0748	1,43696	20,2974	20,7675
2260	0	0	0	0	30,0588	1,04401	25,9765	15,0885
2261	0	0	0	0	30,6713	5,49E-01	29,6226	7,93249
2262	0	0	0	0	27,5163	1,61467	12,7224	24,345
2263	0	0	0	0	28,7024	1,37112	19,8545	20,682
2264	0	0	0	0	29,5907	1,00123	25,4579	15,0501
2265	0	0	0	0	30,1407	5,27E-01	29,0781	7,91513
2266	0	0	0	0	27,2632	1,53776	12,2597	24,3027
2267	0	0	0	0	28,349	1,30354	19,3971	20,633
2268	0	0	0	0	29,1458	9,50E-01	24,9435	15,0466
2269	0	0	0	0	29,637	5,02E-01	28,5523	7,92874
2270	0	0	0	0	27,0302	1,45908	11,7685	24,29
2271	0	0	0	0	28,0033	1,23457	18,8989	20,6275
2272	0	0	0	0	28,7228	8,97E-01	24,4444	15,0553
2273	0	0	0	0	29,1562	4,73E-01	28,0475	7,94978
2274	0	0	0	0	26,8184	1,37336	11,2784	24,2928
2275	0	0	0	0	27,684	1,16523	18,4239	20,6302
2276	0	0	0	0	28,3194	8,43E-01	23,9722	15,0536
2277	0	0	0	0	28,7036	4,42E-01	27,5758	7,95459
2278	0	0	0	0	26,6447	1,28277	10,8742	24,2909
2279	0	0	0	0	27,3888	1,08493	18,014	20,6026
2280	0	0	0	0	27,9419	7,86E-01	23,5475	15,0217
2281	0	0	0	0	28,2754	4,09E-01	27,1403	7,92039
2282	0	0	0	0	26,4824	1,17336	10,39	24,3308
2283	0	0	0	0	27,1118	1,00221	17,5288	20,6588
2284	0	0	0	0	27,5841	7,20E-01	23,1152	15,0351
2285	0	0	0	0	27,8767	3,78E-01	26,7288	7,90837
2286	0	0	0	0	26,3521	1,06921	9,86148	24,414
2287	0	0	0	0	26,8649	9,10E-01	17,0176	20,7678
2288	0	0	0	0	27,2625	6,61E-01	22,6967	15,0887
2289	0	0	0	0	27,5135	3,47E-01	26,3429	7,93258
2290	0	0	0	0	26,1957	9,70E-01	9,66411	24,3285
2291	0	0	0	0	26,6397	8,22E-01	16,8044	20,6546
2292	0	0	0	0	26,9686	6,03E-01	22,3801	15,0358
2293	0	0	0	0	27,1707	3,18E-01	25,9933	7,90536
2294	0	0	0	0	26,0613	8,66E-01	9,44272	24,275
2295	0	0	0	0	26,4337	7,32E-01	16,5521	20,5969
2296	0	0	0	0	26,7068	5,35E-01	22,07	15,0294
2297	0	0	0	0	26,8617	2,83E-01	25,6672	7,91603
2298	0	0	0	0	25,9365	7,63E-01	9,0762	24,2846
2299	0	0	0	0	26,2515	6,44E-01	16,2155	20,6346
2300	0	0	0	0	26,4682	4,66E-01	21,757	15,0658
2301	0	0	0	0	26,5874	2,46E-01	25,3705	7,94772
2302	0	0	0	0	25,8609	6,54E-01	8,91422	24,2672
2303	0	0	0	0	26,0889	5,49E-01	16,0333	20,5734
2304	0	0	0	0	26,2555	3,96E-01	21,5363	15,0127
2305	0	0	0	0	26,3404	2,05E-01	25,1238	7,9101
2306	0	0	0	0	25,7951	5,24E-01	8,59364	24,3159
2307	0	0	0	0	25,9551	4,49E-01	15,7327	20,6386
2308	0	0	0	0	26,0674	3,18E-01	21,2985	15,026
2309	0	0	0	0	26,1304	1,67E-01	24,9064	7,90207
2310	0	0	0	0	21,3331	8,70E-01	19,5226	8,55644
2311	0	0	0	0	26,0195	1,74092	19,5226	17,1129
2312	0	0	0	0	20,6046	8,69E-01	18,7253	8,55328
2313	0	0	0	0	25,4253	1,7369	18,7291	17,1069
2314	0	0	0	0	19,8812	8,64E-01	17,9293	8,54717
2315	0	0	0	0	24,835	1,73523	17,931	17,0952
2316	0	0	0	0	19,1628	8,60E-01	17,1319	8,54217
2317	0	0	0	0	24,2628	1,7275	17,1357	17,0899
2318	0	0	0	0	18,4585	8,54E-01	16,3412	8,54118
2319	0	0	0	0	23,71	1,71569	16,3443	17,0904
2320	0	0	0	0	17,7664	8,46E-01	15,5528	8,54629
2321	0	0	0	0	23,1771	1,70069	15,5594	17,0936
2322	0	0	0	0	17,0944	8,39E-01	14,7767	8,55358
2323	0	0	0	0	22,6661	1,67708	14,7774	17,1046
2324	0	0	0	0	16,4388	8,31E-01	14,0118	8,55653
2325	0	0	0	0	22,1799	1,66109	14,0118	17,1131
2326	0	0	0	0	15,791	8,20E-01	13,251	8,54952
2327	0	0	0	0	21,6981	1,64121	13,2583	17,0978
2328	0	0	0	0	15,1577	8,07E-01	12,4999	8,53564
2329	0	0	0	0	21,2262	1,61839	12,5094	17,0718
2330	0	0	0	0	14,5474	7,93E-01	11,7602	8,52625
2331	0	0	0	0	20,7903	1,59223	11,7676	17,0653
2332	0	0	0	0	13,9663	7,76E-01	11,0279	8,53471
2333	0	0	0	0	20,3892	1,56259	11,04	17,0703
2334	0	0	0	0	13,4194	7,63E-01	10,3149	8,54987
2335	0	0	0	0	20,0258	1,52318	10,3184	17,0951
2336	0	0	0	0	12,8971	7,47E-01	9,62085	8,5566
2337	0	0	0	0	19,689	1,49457	9,62085	17,1132
2338	0	0	0	0	12,3837	7,30E-01	8,93382	8,54462
2339	0	0	0	0	19,3412	1,46164	8,94422	17,0864
2340	0	0	0	0	11,8915	7,10E-01	8,2661	8,51915
2341	0	0	0	0	19,0001	1,42347	8,27976	17,0418
2342	0	0	0	0	11,431	6,88E-01	7,61266	8,49954
2343	0	0	0	0	18,7057	1,38289	7,62643	17,0243
2344	0	0	0	0	11,017	6,65E-01	6,97895	8,49855
2345	0	0	0	0	18,4532	1,33697	6,99198	17,0249
2346	0	0	0	0	10,65	6,38E-01	6,36048	8,51826
2347	0	0	0	0	18,2407	1,28913	6,37911	17,0402
2348	0	0	0	0	10,3291	6,16E-01	5,77009	8,54492
2349	0	0	0	0	18,0763	1,22902	5,7774	17,0841
2350	0	0	0	0	10,035	5,92E-01	5,20894	8,55669
2351	0	0	0	0	17,9277	1,18412	5,20894	17,1134
2352	0	0	0	0	9,7444	5,67E-01	4,65842	8,53996
2353	0	0	0	0	17,7395	1,13562	4,67237	17,0754
2354	0	0	0	0	9,47222	5,38E-01	4,13693	8,50406
2355	0	0	0	0	17,5467	1,0778	4,15706	17,0131
2356	0	0	0	0	9,23826	5,06E-01	3,6382	8,4766
2357	0	0	0	0	17,4081	1,01954	3,65733	16,989
2358	0	0	0	0	9,06011	4,74E-01	3,16618	8,47561
2359	0	0	0	0	17,3118	9,55E-01	3,18458	16,9896
2360	0	0	0	0	8,93723	4,37E-01	2,7164	8,50318
2361	0	0	0	0	17,2539	8,90E-01	2,7415	17,0114
2362	0	0	0	0	8,85474	4,07E-01	2,30318	8,54026
2363	0	0	0	0	17,2481	8,10E-01	2,31403	17,073
2364	0	0	0	0	8,7795	3,75E-01	1,9289	8,55679
2365	0	0	0	0	17,2382	7,49E-01	1,9289	17,1136
2366	0	0	0	0	8,68692	3,41E-01	1,56885	8,53728
2367	0	0	0	0	17,1551	6,86E-01	1,58579	17,0679
2368	0	0	0	0	8,59301	3,04E-01	1,24439	8,497
2369	0	0	0	0	17,0542	6,06E-01	1,27357	16,9958
2370	0	0	0	0	8,52951	2,61E-01	9,59E-01	8,47139
2371	0	0	0	0	17,0153	5,29E-01	9,80E-01	16,9788
2372	0	0	0	0	8,52718	2,16E-01	6,95E-01	8,49606
2373	0	0	0	0	17,0157	4,49E-01	7,27E-01	16,9942
2374	0	0	0	0	8,5529	1,79E-01	4,78E-01	8,53764
2375	0	0	0	0	17,076	3,53E-01	4,91E-01	17,0652
2376	0	0	0	0	17,1128	3,00E-01	2,29E-01	-17,1086
2377	0	0	0	0	8,55992	1,57E-01	2,15E-01	-8,55577
2378	0	0	0	0	17,1226	4,06E-01	5,10E-01	-17,1102
2379	0	0	0	0	8,57272	2,03E-01	5,10E-01	-8,55511
2380	0	0	0	0	17,1071	4,77E-01	8,35E-01	-17,0801
2381	0	0	0	0	8,60295	2,44E-01	8,21E-01	-8,56025
2382	0	0	0	0	17,1345	5,75E-01	1,2105	-17,082
2383	0	0	0	0	8,64519	2,82E-01	1,18118	-8,55946
2384	0	0	0	0	25,7369	-4,40E-01	8,1733	24,4006
2385	0	0	0	0	25,7932	-3,82E-01	15,327	20,7419
2386	0	0	0	0	25,8386	-2,76E-01	20,992	15,063
2387	0	0	0	0	25,8673	-1,45E-01	24,6247	7,91957
2388	0	0	0	0	25,8341	-5,79E-01	8,44137	24,4092
2389	0	0	0	0	25,9733	-4,93E-01	15,596	20,7637
2390	0	0	0	0	26,0824	-3,58E-01	21,274	15,0857
2391	0	0	0	0	26,1518	-1,88E-01	24,9195	7,93102
2392	0	0	0	0	25,9205	-7,03E-01	8,91428	24,3293
2393	0	0	0	0	26,1676	-6,00E-01	16,0499	20,6588
2394	0	0	0	0	26,3452	-4,32E-01	21,6285	15,0363
2395	0	0	0	0	26,4533	-2,30E-01	25,2496	7,88548
2396	0	0	0	0	26,0659	-8,27E-01	9,33734	24,322
2397	0	0	0	0	26,3969	-6,97E-01	16,4447	20,6369
2398	0	0	0	0	26,6467	-5,12E-01	22,0097	15,0119
2399	0	0	0	0	26,8016	-2,67E-01	25,6186	7,87027
2400	0	0	0	0	27,5555	3,30E-01	26,3972	-7,8981
2401	0	0	0	0	27,3006	6,24E-01	22,7682	-15,0512
2402	0	0	0	0	26,8951	8,63E-01	17,157	-20,694
2403	0	0	0	0	26,3534	1,01075	10,0122	-24,3564
2404	0	0	0	0	27,9517	3,55E-01	26,8143	-7,88443
2405	0	0	0	0	27,648	6,78E-01	23,1967	-15,0288
2406	0	0	0	0	27,164	9,28E-01	17,5968	-20,6731
2407	0	0	0	0	26,5317	1,0949	10,4792	-24,35
2408	0	0	0	0	28,3716	3,78E-01	27,2379	-7,93122
2409	0	0	0	0	28,0125	7,19E-01	23,5923	-15,0861
2410	0	0	0	0	27,4417	9,89E-01	17,9142	-20,7642
2411	0	0	0	0	26,7012	1,16284	10,7593	-24,4098
2412	0	0	0	0	28,8093	3,99E-01	27,698	-7,91443
2413	0	0	0	0	28,3995	7,60E-01	24,0724	-15,0491
2414	0	0	0	0	27,7458	1,05418	18,4503	-20,6955
2415	0	0	0	0	26,8805	1,23513	11,2967	-24,3602
2416	0	0	0	0	29,2694	4,18E-01	28,1753	-7,91704
2417	0	0	0	0	28,8136	8,01E-01	24,5682	-15,0328
2418	0	0	0	0	28,0693	1,10357	18,9661	-20,6629
2419	0	0	0	0	27,093	1,31298	11,8167	-24,3449
2420	0	0	0	0	29,7489	4,36E-01	28,6653	-7,94407
2421	0	0	0	0	29,2339	8,29E-01	25,0372	-15,0689
2422	0	0	0	0	28,4075	1,14866	19,4136	-20,707
2423	0	0	0	0	27,3003	1,3632	12,249	-24,36
2424	0	0	0	0	30,2356	4,49E-01	29,1729	-7,93323
2425	0	0	0	0	29,6739	8,53E-01	25,5459	-15,0737
2426	0	0	0	0	28,7586	1,1783	19,9272	-20,7021
2427	0	0	0	0	27,5478	1,39976	12,7989	-24,3539
2428	0	0	0	0	30,7379	4,58E-01	29,692	-7,93663
2429	0	0	0	0	30,1156	8,71E-01	26,0469	-15,0914
2430	0	0	0	0	29,1221	1,19704	20,4132	-20,7356
2431	0	0	0	0	27,7876	1,42192	13,2691	-24,3733
2432	0	0	0	0	31,2433	4,63E-01	30,2167	-7,9296
2433	0	0	0	0	30,5708	8,80E-01	26,5762	-15,0832
2434	0	0	0	0	29,4857	1,21182	20,9141	-20,7494
2435	0	0	0	0	28,0511	1,42369	13,776	-24,3939
2436	0	0	0	0	31,7528	4,64E-01	30,7429	-7,93102
2437	0	0	0	0	31,0262	8,82E-01	27,0974	-15,0857
2438	0	0	0	0	29,8563	1,21439	21,4194	-20,7637
2439	0	0	0	0	28,3078	1,4276	14,2648	-24,4092
2440	0	0	0	0	17,1116	-1,91E-01	1,72E-01	-17,1097
2441	0	0	0	0	8,55709	-9,56E-02	1,72E-01	-8,55483
2442	0	0	0	0	17,0638	-1,02E-01	6,76E-02	-17,0634
2443	0	0	0	0	8,53755	-4,89E-02	4,60E-02	-8,53728
2444	0	0	0	0	17,0067	4,86E-03	1,34E-02	-17,0067
2445	0	0	0	0	8,52405	6,88E-03	-2,75E-02	-8,524
2446	0	0	0	0	17,0612	1,21E-01	-2,63E-02	-17,0607
2447	0	0	0	0	8,53865	5,84E-02	-4,34E-02	-8,53834
2448	0	0	0	0	8,7924	-3,53E-01	1,97425	8,56061
2449	0	0	0	0	17,2215	-6,95E-01	1,98195	17,093
2450	0	0	0	0	8,89359	-3,79E-01	2,38295	8,56003
2451	0	0	0	0	17,2795	-7,62E-01	2,40477	17,0944
2452	0	0	0	0	9,01985	-4,08E-01	2,82809	8,55532
2453	0	0	0	0	17,3619	-8,15E-01	2,82809	17,1106
2454	0	0	0	0	9,16556	-4,28E-01	3,2779	8,54865
2455	0	0	0	0	17,4236	-8,52E-01	3,2792	17,091
2456	0	0	0	0	9,33132	-4,42E-01	3,753	8,53189
2457	0	0	0	0	17,5	-9,07E-01	3,76852	17,0653
2458	0	0	0	0	9,53535	-4,62E-01	4,25682	8,5199
2459	0	0	0	0	17,6081	-9,42E-01	4,26419	17,058
2460	0	0	0	0	9,77576	-4,76E-01	4,76552	8,52224
2461	0	0	0	0	17,739	-9,69E-01	4,77462	17,0569
2462	0	0	0	0	10,0521	-4,85E-01	5,28966	8,53394
2463	0	0	0	0	17,8988	-9,87E-01	5,29385	17,0695
2464	0	0	0	0	10,3475	-4,97E-01	5,81016	8,5479
2465	0	0	0	0	18,0871	-9,91E-01	5,81946	17,0967
2466	0	0	0	0	10,6563	-5,00E-01	6,33374	8,55511
2467	0	0	0	0	18,2723	-1,00071	6,33374	17,1102
2468	0	0	0	0	27,7948	2,44984	13,6811	24,0702
2469	0	0	0	0	23,4458	2,28651	6,30702	22,4655
2470	0	0	0	0	20,9958	2,12319	-1,0671	20,8609
2471	0	0	0	0	21,1162	1,95987	-8,44121	19,2562
2472	0	0	0	0	23,7682	1,79655	-15,8153	17,6515
2473	0	0	0	0	28,2474	1,63322	-23,1894	16,0468
2474	0	0	0	0	33,8359	1,4699	-30,5636	14,4421
2475	0	0	0	0	40,0721	1,30658	-37,9377	12,8375
2476	0	0	0	0	46,6973	1,14326	-45,3118	11,2328
2477	0	0	0	0	53,5674	9,80E-01	-52,6859	9,62809
2478	0	0	0	0	60,5991	8,17E-01	-60,06	8,02341
2479	0	0	0	0	67,7421	6,53E-01	-67,4341	6,41873
2480	0	0	0	0	74,9646	4,90E-01	-74,8082	4,81404
2481	0	0	0	0	82,2457	3,27E-01	-82,1824	3,20936
2482	0	0	0	0	89,571	1,63E-01	-89,5565	1,60468
2483	0	0	0	0	28,1742	2,44984	14,4364	24,0702
2484	0	0	0	0	23,6602	2,28651	7,06227	22,4655
2485	0	0	0	0	20,9709	2,12319	-3,12E-01	20,8609
2486	0	0	0	0	20,8258	1,95987	-7,68596	19,2562
2487	0	0	0	0	23,2725	1,79655	-15,0601	17,6515
2488	0	0	0	0	27,6308	1,63322	-22,4342	16,0468
2489	0	0	0	0	33,1553	1,4699	-29,8083	14,4421
2490	0	0	0	0	39,3578	1,30658	-37,1824	12,8375
2491	0	0	0	0	45,9648	1,14326	-44,5565	11,2328
2492	0	0	0	0	52,8247	9,80E-01	-51,9307	9,62809
2493	0	0	0	0	59,8506	8,17E-01	-59,3048	8,02341
2494	0	0	0	0	66,9903	6,53E-01	-66,6789	6,41873
2495	0	0	0	0	74,2109	4,90E-01	-74,053	4,81404
2496	0	0	0	0	81,491	3,27E-01	-81,4271	3,20936
