Node Label    RF.Ma	gnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
2565	0	0	0	0	94,6554	5,40E-01	92,5985	19,6183
2566	0	0	0	0	105,279	4,66E-01	103,869	17,1657
2567	0	0	0	0	116,08	3,92E-01	115,143	14,7123
2568	0	0	0	0	127,008	3,17E-01	126,414	12,2596
2569	0	0	0	0	138,036	2,43E-01	137,687	9,80641
2570	0	0	0	0	149,141	1,69E-01	148,96	7,35336
2571	0	0	0	0	160,308	9,43E-02	160,233	4,89983
2572	0	0	0	0	171,524	2,12E-02	171,506	2,44615
2573	0	0	0	0	39,4244	1,13598	14,1007	36,7989
2574	0	0	0	0	42,7148	1,05679	25,3731	34,3459
2575	0	0	0	0	48,5902	9,78E-01	36,6455	31,8929
2576	0	0	0	0	56,2463	8,98E-01	47,918	29,4399
2577	0	0	0	0	65,0574	8,19E-01	59,1904	26,987
2578	0	0	0	0	74,6155	7,40E-01	70,4628	24,534
2579	0	0	0	0	84,6679	6,61E-01	81,7352	22,081
2580	0	0	0	0	95,058	5,82E-01	93,0076	19,628
2581	0	0	0	0	105,686	5,02E-01	104,28	17,175
2582	0	0	0	0	116,487	4,23E-01	115,552	14,722
2583	0	0	0	0	127,417	3,44E-01	126,825	12,269
2584	0	0	0	0	138,446	2,65E-01	138,097	9,81602
2585	0	0	0	0	149,551	1,86E-01	149,37	7,36303
2586	0	0	0	0	160,717	1,06E-01	160,642	4,91003
2587	0	0	0	0	171,932	2,73E-02	171,915	2,45704
2588	0	0	0	0	39,5805	1,18659	14,5156	36,8037
2589	0	0	0	0	42,9589	1,10021	25,7663	34,3563
2590	0	0	0	0	48,8966	1,01059	37,0418	31,9024
2591	0	0	0	0	56,5881	9,28E-01	48,3112	29,4514
2592	0	0	0	0	65,4235	8,45E-01	59,5873	26,9977
2593	0	0	0	0	74,9931	7,64E-01	70,8585	24,545
2594	0	0	0	0	85,0545	6,83E-01	82,1327	22,0912
2595	0	0	0	0	95,448	6,01E-01	93,404	19,6381
2596	0	0	0	0	106,08	5,20E-01	104,677	17,1845
2597	0	0	0	0	116,882	4,38E-01	115,949	14,7313
2598	0	0	0	0	127,813	3,57E-01	127,222	12,2779
2599	0	0	0	0	138,842	2,75E-01	138,493	9,82487
2600	0	0	0	0	149,948	1,94E-01	149,766	7,37178
2601	0	0	0	0	161,112	1,13E-01	161,037	4,91871
2602	0	0	0	0	172,333	3,14E-02	172,316	2,46456
2603	0	0	0	0	39,781	1,25142	15,02	36,8153
2604	0	0	0	0	43,2512	1,13665	26,2458	34,3589
2605	0	0	0	0	49,2573	1,04633	37,5115	31,9073
2606	0	0	0	0	56,9958	9,57E-01	48,7877	29,451
2607	0	0	0	0	65,8555	8,73E-01	60,0609	26,9978
2608	0	0	0	0	75,4451	7,88E-01	71,3373	24,5425
2609	0	0	0	0	85,5137	7,05E-01	82,6086	22,089
2610	0	0	0	0	95,9162	6,21E-01	93,883	19,6345
2611	0	0	0	0	106,55	5,37E-01	105,154	17,181
2612	0	0	0	0	117,356	4,54E-01	116,428	14,727
2613	0	0	0	0	128,288	3,70E-01	127,699	12,2737
2614	0	0	0	0	139,318	2,86E-01	138,971	9,82051
2615	0	0	0	0	150,421	2,02E-01	150,241	7,36749
2616	0	0	0	0	161,587	1,19E-01	161,513	4,91482
2617	0	0	0	0	172,81	3,61E-02	172,793	2,4582
2618	0	0	0	0	39,9773	1,29826	15,5128	36,8219
2619	0	0	0	0	43,5799	1,18012	26,7759	34,3637
2620	0	0	0	0	49,6568	1,07784	38,0368	31,9036
2621	0	0	0	0	57,4469	9,88E-01	49,3156	29,4473
2622	0	0	0	0	66,3376	8,99E-01	60,5925	26,9891
2623	0	0	0	0	75,9425	8,13E-01	71,8657	24,5342
2624	0	0	0	0	86,0257	7,27E-01	83,1411	22,0782
2625	0	0	0	0	96,4323	6,41E-01	94,4122	19,6242
2626	0	0	0	0	107,073	5,55E-01	105,686	17,1695
2627	0	0	0	0	117,881	4,69E-01	116,958	14,7159
2628	0	0	0	0	128,816	3,83E-01	128,231	12,262
2629	0	0	0	0	139,846	2,97E-01	139,501	9,80875
2630	0	0	0	0	150,949	2,10E-01	150,769	7,35657
2631	0	0	0	0	162,11	1,25E-01	162,036	4,90345
2632	0	0	0	0	173,32	3,98E-02	173,303	2,45279
2633	0	0	0	0	40,1881	1,337	16,0373	36,8252
2634	0	0	0	0	43,9081	1,21566	27,3079	34,3617
2635	0	0	0	0	50,0862	1,11193	38,5979	31,8998
2636	0	0	0	0	57,921	1,01794	49,8722	29,4375
2637	0	0	0	0	66,8424	9,28E-01	61,1484	26,9799
2638	0	0	0	0	76,4672	8,39E-01	72,4238	24,522
2639	0	0	0	0	86,559	7,50E-01	83,6955	22,0668
2640	0	0	0	0	96,9759	6,62E-01	94,9699	19,6113
2641	0	0	0	0	107,619	5,73E-01	106,241	17,1573
2642	0	0	0	0	118,432	4,84E-01	117,515	14,7029
2643	0	0	0	0	129,368	3,96E-01	128,786	12,2494
2644	0	0	0	0	140,4	3,07E-01	140,058	9,796
2645	0	0	0	0	151,504	2,19E-01	151,326	7,34299
2646	0	0	0	0	162,657	1,31E-01	162,583	4,89365
2647	0	0	0	0	173,843	4,32E-02	173,826	2,4451
2648	0	0	0	0	40,3981	1,365	16,5646	36,8206
2649	0	0	0	0	44,2579	1,24516	27,871	34,3572
2650	0	0	0	0	50,51	1,14523	39,1524	31,8911
2651	0	0	0	0	58,3996	1,0486	50,4306	29,4306
2652	0	0	0	0	67,3483	9,56E-01	61,7046	26,9707
2653	0	0	0	0	76,9893	8,65E-01	72,9771	24,5142
2654	0	0	0	0	87,094	7,73E-01	84,2509	22,058
2655	0	0	0	0	97,5153	6,82E-01	95,522	19,6036
2656	0	0	0	0	108,165	5,91E-01	106,796	17,1489
2657	0	0	0	0	118,979	5,00E-01	118,067	14,6953
2658	0	0	0	0	129,919	4,09E-01	129,34	12,2414
2659	0	0	0	0	140,952	3,18E-01	140,611	9,78807
2660	0	0	0	0	152,059	2,27E-01	151,881	7,33529
2661	0	0	0	0	163,216	1,36E-01	163,143	4,88384
2662	0	0	0	0	174,392	4,64E-02	174,375	2,4408
2663	0	0	0	0	40,6219	1,37699	17,121	36,8119
2664	0	0	0	0	44,5907	1,27578	28,4084	34,3463
2665	0	0	0	0	50,9204	1,17438	39,6833	31,8863
2666	0	0	0	0	58,8535	1,07878	50,9572	29,4268
2667	0	0	0	0	67,8295	9,84E-01	62,2294	26,9701
2668	0	0	0	0	77,4873	8,90E-01	73,5021	24,514
2669	0	0	0	0	87,6003	7,96E-01	84,7735	22,0596
2670	0	0	0	0	98,0296	7,02E-01	96,0466	19,6052
2671	0	0	0	0	108,682	6,09E-01	107,318	17,1517
2672	0	0	0	0	119,5	5,15E-01	118,591	14,6979
2673	0	0	0	0	130,439	4,22E-01	129,863	12,2447
2674	0	0	0	0	141,475	3,28E-01	141,136	9,79121
2675	0	0	0	0	152,582	2,35E-01	152,406	7,33834
2676	0	0	0	0	163,749	1,42E-01	163,676	4,88576
2677	0	0	0	0	174,95	4,89E-02	174,933	2,43556
2678	0	0	0	0	40,8134	1,39349	17,6059	36,7944
2679	0	0	0	0	44,8883	1,29761	28,8781	34,3414
2680	0	0	0	0	51,2872	1,20172	40,1504	31,8884
2681	0	0	0	0	59,2619	1,10583	51,4227	29,4355
2682	0	0	0	0	68,2623	1,00995	62,695	26,9825
2683	0	0	0	0	77,934	9,14E-01	73,9673	24,5295
2684	0	0	0	0	88,0559	8,18E-01	85,2396	22,0766
2685	0	0	0	0	98,4894	7,22E-01	96,5119	19,6236
2686	0	0	0	0	109,145	6,26E-01	107,784	17,1707
2687	0	0	0	0	119,964	5,31E-01	119,057	14,7177
2688	0	0	0	0	130,905	4,35E-01	130,329	12,2647
2689	0	0	0	0	141,941	3,39E-01	141,601	9,81175
2690	0	0	0	0	153,051	2,43E-01	152,873	7,35879
2691	0	0	0	0	164,219	1,47E-01	164,146	4,90582
2692	0	0	0	0	175,435	5,11E-02	175,418	2,45286
2693	0	0	0	0	176,286	-1,37E-01	176,269	-2,45002
2694	0	0	0	0	165,073	-2,29E-01	165	-4,90214
2695	0	0	0	0	153,908	-3,21E-01	153,732	-7,35427
2696	0	0	0	0	142,801	-4,13E-01	142,463	-9,8064
2697	0	0	0	0	131,767	-5,05E-01	131,195	-12,2585
2698	0	0	0	0	120,827	-5,97E-01	119,926	-14,7107
2699	0	0	0	0	110,007	-6,89E-01	108,658	-17,1628
2700	0	0	0	0	99,3483	-7,81E-01	97,3895	-19,6149
2701	0	0	0	0	88,9076	-8,73E-01	86,1211	-22,067
2702	0	0	0	0	78,7721	-9,65E-01	74,8526	-24,5192
2703	0	0	0	0	69,0761	-1,05667	63,5842	-26,9713
2704	0	0	0	0	60,0333	-1,14866	52,3157	-29,4234
2705	0	0	0	0	51,9853	-1,24066	41,0473	-31,8756
2706	0	0	0	0	45,4637	-1,33264	29,7788	-34,3277
2707	0	0	0	0	41,1997	-1,42462	18,5103	-36,7798
2708	0	0	0	0	176,717	-1,37E-01	176,7	-2,44798
2709	0	0	0	0	165,504	-2,29E-01	165,432	-4,90009
2710	0	0	0	0	154,339	-3,21E-01	154,163	-7,35221
2711	0	0	0	0	143,231	-4,13E-01	142,895	-9,80434
2712	0	0	0	0	132,197	-5,05E-01	131,626	-12,2565
2713	0	0	0	0	121,255	-5,97E-01	120,358	-14,7086
2714	0	0	0	0	110,433	-6,89E-01	109,09	-17,1607
2715	0	0	0	0	99,7709	-7,81E-01	97,8211	-19,6128
2716	0	0	0	0	89,3252	-8,73E-01	86,5526	-22,065
2717	0	0	0	0	79,1816	-9,65E-01	75,2842	-24,5171
2718	0	0	0	0	69,4728	-1,05661	64,0158	-26,9692
2719	0	0	0	0	60,4087	-1,14861	52,7473	-29,4213
2720	0	0	0	0	52,3255	-1,24058	41,4789	-31,8735
2721	0	0	0	0	45,746	-1,33256	30,2104	-34,3256
2722	0	0	0	0	41,3935	-1,42447	18,9419	-36,7777
2723	0	0	0	0	177,148	-1,37E-01	177,131	-2,44595
2724	0	0	0	0	165,935	-2,29E-01	165,863	-4,89807
2725	0	0	0	0	154,769	-3,21E-01	154,595	-7,3502
2726	0	0	0	0	143,661	-4,13E-01	143,326	-9,80232
2727	0	0	0	0	132,626	-5,05E-01	132,058	-12,2544
2728	0	0	0	0	121,683	-5,97E-01	120,789	-14,7066
2729	0	0	0	0	110,859	-6,89E-01	109,521	-17,1587
2730	0	0	0	0	100,193	-7,81E-01	98,2524	-19,6108
2731	0	0	0	0	89,7427	-8,73E-01	86,984	-22,0629
2732	0	0	0	0	79,5913	-9,65E-01	75,7156	-24,515
2733	0	0	0	0	69,8698	-1,05656	64,4472	-26,9671
2734	0	0	0	0	60,7848	-1,14854	53,1788	-29,4193
2735	0	0	0	0	52,6669	-1,24053	41,9104	-31,8714
2736	0	0	0	0	46,0305	-1,33247	30,6419	-34,3235
2737	0	0	0	0	41,5909	-1,42438	19,3735	-36,7756
2738	0	0	0	0	177,58	-1,37E-01	177,563	-2,44391
2739	0	0	0	0	166,366	-2,29E-01	166,294	-4,89605
2740	0	0	0	0	155,2	-3,21E-01	155,026	-7,34818
2741	0	0	0	0	144,092	-4,13E-01	143,757	-9,80029
2742	0	0	0	0	133,055	-5,05E-01	132,489	-12,2524
2743	0	0	0	0	122,111	-5,97E-01	121,221	-14,7045
2744	0	0	0	0	111,285	-6,89E-01	109,952	-17,1566
2745	0	0	0	0	100,616	-7,81E-01	98,6838	-19,6088
2746	0	0	0	0	90,1603	-8,73E-01	87,4154	-22,0609
2747	0	0	0	0	80,0011	-9,65E-01	76,147	-24,513
2748	0	0	0	0	70,2671	-1,05649	64,8786	-26,9651
2749	0	0	0	0	61,1616	-1,14848	53,6102	-29,4172
2750	0	0	0	0	53,0096	-1,24044	42,3418	-31,8693
2751	0	0	0	0	46,3173	-1,33241	31,0734	-34,3214
2752	0	0	0	0	41,7918	-1,42431	19,8051	-36,7735
2753	0	0	0	0	178,011	-1,37E-01	177,994	-2,44187
2754	0	0	0	0	166,797	-2,29E-01	166,725	-4,89399
2755	0	0	0	0	155,631	-3,21E-01	155,457	-7,34611
2756	0	0	0	0	144,522	-4,13E-01	144,189	-9,79822
2757	0	0	0	0	133,485	-5,05E-01	132,92	-12,2503
2758	0	0	0	0	122,539	-5,97E-01	121,652	-14,7024
2759	0	0	0	0	111,711	-6,89E-01	110,384	-17,1546
2760	0	0	0	0	101,039	-7,81E-01	99,1152	-19,6067
2761	0	0	0	0	90,5782	-8,72E-01	87,8468	-22,0588
2762	0	0	0	0	80,4113	-9,64E-01	76,5785	-24,5109
2763	0	0	0	0	70,6649	-1,05644	65,3101	-26,963
2764	0	0	0	0	61,5392	-1,14841	54,0417	-29,4151
2765	0	0	0	0	53,3537	-1,24038	42,7733	-31,8672
2766	0	0	0	0	46,6063	-1,33234	31,5049	-34,3193
2767	0	0	0	0	41,9962	-1,42429	20,2366	-36,7714
2768	0	0	0	0	38,5585	4,27E-01	11,4896	36,8045
2769	0	0	0	0	41,2141	4,03E-01	22,7796	34,3443
2770	0	0	0	0	46,659	3,67E-01	34,0593	31,8887
2771	0	0	0	0	54,0424	3,34E-01	45,3196	29,4381
2772	0	0	0	0	62,7091	3,00E-01	56,6067	26,9818
2773	0	0	0	0	72,1675	2,66E-01	67,8698	24,5308
2774	0	0	0	0	82,1723	2,32E-01	79,151	22,0759
2775	0	0	0	0	92,5252	1,99E-01	90,4201	19,6236
2776	0	0	0	0	103,136	1,65E-01	101,697	17,1698
2777	0	0	0	0	113,924	1,31E-01	112,969	14,7168
2778	0	0	0	0	124,847	9,72E-02	124,243	12,2634
2779	0	0	0	0	135,871	6,35E-02	135,517	9,81015
2780	0	0	0	0	146,975	2,97E-02	146,791	7,35677
2781	0	0	0	0	158,139	-3,93E-03	158,063	4,90391
2782	0	0	0	0	169,358	-3,83E-02	169,341	2,45011
2783	0	0	0	0	38,6455	5,69E-01	11,7841	36,8006
2784	0	0	0	0	41,3724	5,26E-01	23,0576	34,3474
2785	0	0	0	0	46,8625	4,84E-01	34,331	31,8942
2786	0	0	0	0	54,2838	4,41E-01	45,6044	29,441
2787	0	0	0	0	62,957	3,99E-01	56,8778	26,9878
2788	0	0	0	0	72,4339	3,57E-01	68,1512	24,5346
2789	0	0	0	0	82,4376	3,14E-01	79,4247	22,0814
2790	0	0	0	0	92,7981	2,72E-01	90,6981	19,6282
2791	0	0	0	0	103,408	2,29E-01	101,971	17,175
2792	0	0	0	0	114,198	1,87E-01	113,245	14,7218
2793	0	0	0	0	125,121	1,44E-01	124,518	12,2685
2794	0	0	0	0	136,146	1,02E-01	135,792	9,81533
2795	0	0	0	0	147,249	5,96E-02	147,065	7,36212
2796	0	0	0	0	158,415	1,71E-02	158,339	4,90891
2797	0	0	0	0	169,63	-2,53E-02	169,612	2,4557
2798	0	0	0	0	38,7522	6,78E-01	12,0792	36,8152
2799	0	0	0	0	41,547	6,31E-01	23,3521	34,3574
2800	0	0	0	0	47,0841	5,81E-01	34,6273	31,8987
2801	0	0	0	0	54,5323	5,33E-01	45,8978	29,4428
2802	0	0	0	0	63,2258	4,82E-01	57,1748	26,9873
2803	0	0	0	0	72,7093	4,33E-01	68,4436	24,5342
2804	0	0	0	0	82,7224	3,83E-01	79,7203	22,0799
2805	0	0	0	0	93,084	3,33E-01	90,9907	19,6271
2806	0	0	0	0	103,698	2,84E-01	102,266	17,1734
2807	0	0	0	0	114,488	2,34E-01	113,538	14,7205
2808	0	0	0	0	125,414	1,84E-01	124,812	12,267
2809	0	0	0	0	136,438	1,34E-01	136,084	9,81398
2810	0	0	0	0	147,542	8,46E-02	147,358	7,36046
2811	0	0	0	0	158,711	3,51E-02	158,635	4,90646
2812	0	0	0	0	169,918	-1,43E-02	169,9	2,45473
2813	0	0	0	0	38,891	8,01E-01	12,5132	36,8143
2814	0	0	0	0	41,7728	7,36E-01	23,7636	34,3471
2815	0	0	0	0	47,3815	6,82E-01	35,0395	31,8869
2816	0	0	0	0	54,8789	6,23E-01	46,316	29,4301
2817	0	0	0	0	63,5923	5,67E-01	57,5841	26,9765
2818	0	0	0	0	73,0985	5,09E-01	68,8608	24,5218
2819	0	0	0	0	83,1149	4,52E-01	80,1301	22,0691
2820	0	0	0	0	93,4876	3,95E-01	91,4058	19,6151
2821	0	0	0	0	104,102	3,38E-01	102,677	17,1624
2822	0	0	0	0	114,897	2,81E-01	113,951	14,7089
2823	0	0	0	0	125,821	2,24E-01	125,223	12,256
2824	0	0	0	0	136,848	1,67E-01	136,496	9,8027
2825	0	0	0	0	147,952	1,10E-01	147,77	7,34934
2826	0	0	0	0	159,12	5,27E-02	159,044	4,89547
2827	0	0	0	0	170,332	-3,00E-03	170,314	2,44238
2828	0	0	0	0	38,9749	-7,04E-02	-37,0886	11,9783
2829	0	0	0	0	38,9627	-1,50E-01	-31,5266	22,8942
2830	0	0	0	0	38,9698	-2,15E-01	-22,8637	31,5571
2831	0	0	0	0	38,9954	-2,59E-01	-11,9478	37,1191
2832	0	0	0	0	39,1191	-2,38E-02	-37,2161	12,0528
2833	0	0	0	0	39,0956	-6,82E-02	-31,6236	22,9872
2834	0	0	0	0	39,0924	-9,90E-02	-22,858	31,7131
2835	0	0	0	0	39,1166	-1,24E-01	-11,9207	37,2557
2836	0	0	0	0	39,2139	2,55E-02	-37,2936	12,1209
2837	0	0	0	0	39,1871	2,53E-02	-31,6718	23,0766
2838	0	0	0	0	39,1827	2,53E-02	-22,8063	31,8615
2839	0	0	0	0	39,202	1,53E-02	-11,8096	37,3809
2840	0	0	0	0	39,2618	7,27E-02	-37,3414	12,1284
2841	0	0	0	0	39,2443	1,22E-01	-31,741	23,0782
2842	0	0	0	0	39,239	1,48E-01	-22,9543	31,8242
2843	0	0	0	0	39,2532	1,67E-01	-11,9923	37,376
2844	0	0	0	0	27,1601	9,92E-01	7,24176	26,1581
2845	0	0	0	0	14,959	4,90E-01	7,24176	13,0801
2846	0	0	0	0	27,2802	9,91E-01	7,67343	26,16
2847	0	0	0	0	15,1744	4,90E-01	7,67346	13,0821
2848	0	0	0	0	27,4067	9,91E-01	8,10508	26,162
2849	0	0	0	0	15,3989	4,90E-01	8,1051	13,0841
2850	0	0	0	0	27,5394	9,91E-01	8,53671	26,1641
2851	0	0	0	0	15,6321	4,90E-01	8,53672	13,0862
2852	0	0	0	0	27,6782	9,91E-01	8,96832	26,1662
2853	0	0	0	0	15,8737	4,90E-01	8,96834	13,0882
2854	0	0	0	0	38,7168	-1,01689	-10,0458	-37,377
2855	0	0	0	0	38,1326	-8,66E-01	-20,9968	-31,8195
2856	0	0	0	0	37,6689	-6,24E-01	-29,747	-23,1014
2857	0	0	0	0	37,3733	-3,28E-01	-35,3387	-12,1588
2858	0	0	0	0	38,6067	-1,10175	-9,57882	-37,3833
2859	0	0	0	0	37,9112	-9,32E-01	-20,5569	-31,8403
2860	0	0	0	0	37,3463	-6,80E-01	-29,3181	-23,1243
2861	0	0	0	0	36,984	-3,54E-01	-34,9213	-12,1733
2862	0	0	0	0	38,4819	-1,17024	-9,29997	-37,3229
2863	0	0	0	0	37,6647	-9,94E-01	-20,241	-31,7481
2864	0	0	0	0	37,0016	-7,21E-01	-28,9239	-23,0653
2865	0	0	0	0	36,5691	-3,78E-01	-34,4986	-12,1242
2866	0	0	0	0	38,406	-1,24297	-8,76204	-37,3725
2867	0	0	0	0	37,4394	-1,05955	-19,7039	-31,8173
2868	0	0	0	0	36,6515	-7,63E-01	-28,443	-23,103
2869	0	0	0	0	36,141	-4,01E-01	-34,0378	-12,1423
2870	0	0	0	0	38,3086	-1,32124	-8,24171	-37,3881
2871	0	0	0	0	37,2002	-1,10962	-19,1878	-31,8504
2872	0	0	0	0	36,2795	-8,05E-01	-27,9467	-23,12
2873	0	0	0	0	35,6911	-4,21E-01	-33,5602	-12,1406
2874	0	0	0	0	38,2053	-1,37178	-7,80981	-37,3734
2875	0	0	0	0	36,935	-1,15529	-18,741	-31,8062
2876	0	0	0	0	35,8971	-8,34E-01	-27,4782	-23,0837
2877	0	0	0	0	35,2217	-4,40E-01	-33,0704	-12,1129
2878	0	0	0	0	38,1045	-1,40866	-7,25997	-37,38
2879	0	0	0	0	36,6829	-1,18532	-18,2274	-31,8118
2880	0	0	0	0	35,5071	-8,58E-01	-26,9692	-23,0798
2881	0	0	0	0	34,7497	-4,54E-01	-32,5627	-12,1248
2882	0	0	0	0	38,0001	-1,43104	-6,79	-37,3612
2883	0	0	0	0	36,4157	-1,20437	-17,7418	-31,7787
2884	0	0	0	0	35,1174	-8,77E-01	-26,4686	-23,0624
2885	0	0	0	0	34,2629	-4,62E-01	-32,0437	-12,1214
2886	0	0	0	0	37,8934	-1,43304	-6,283	-37,3414
2887	0	0	0	0	36,1634	-1,21923	-17,2408	-31,7657
2888	0	0	0	0	34,7263	-8,86E-01	-25,9393	-23,0713
2889	0	0	0	0	33,7755	-4,68E-01	-31,519	-12,1293
2890	0	0	0	0	37,8011	-1,437	-5,79458	-37,3266
2891	0	0	0	0	35,9132	-1,22178	-16,7355	-31,752
2892	0	0	0	0	34,3375	-8,88E-01	-25,4183	-23,0692
2893	0	0	0	0	33,2848	-4,69E-01	-30,993	-12,1282
2894	0	0	0	0	14,9562	-5,13E-01	7,24176	-13,0759
2895	0	0	0	0	27,157	-1,01498	7,24176	-26,1539
2896	0	0	0	0	15,1681	-5,13E-01	7,67346	-13,0738
2897	0	0	0	0	27,2732	-1,01485	7,67343	-26,1518
2898	0	0	0	0	15,3892	-5,13E-01	8,1051	-13,0717
2899	0	0	0	0	27,3958	-1,01478	8,10508	-26,1497
2900	0	0	0	0	15,6191	-5,13E-01	8,53672	-13,0697
2901	0	0	0	0	27,5246	-1,01474	8,53671	-26,1476
2902	0	0	0	0	15,8574	-5,13E-01	8,96834	-13,0676
2903	0	0	0	0	27,6595	-1,01474	8,96832	-26,1455
2904	0	0	0	0	13,0847	-1,61E-01	2,15E-01	-13,0819
2905	0	0	0	0	26,1711	-3,05E-01	2,30E-01	-26,1683
2906	0	0	0	0	13,0929	-2,07E-01	5,11E-01	-13,0813
2907	0	0	0	0	26,1733	-4,12E-01	5,11E-01	-26,1651
2908	0	0	0	0	13,1026	-2,49E-01	8,22E-01	-13,0744
2909	0	0	0	0	26,2108	-4,83E-01	8,36E-01	-26,1931
2910	0	0	0	0	13,1327	-2,89E-01	1,18242	-13,0762
2911	0	0	0	0	26,2268	-5,83E-01	1,21181	-26,1923
2912	0	0	0	0	37,6573	-1,44068	-4,88242	-37,3116
2913	0	0	0	0	35,484	-1,22493	-15,8196	-31,7388
2914	0	0	0	0	33,656	-8,90E-01	-24,4993	-23,059
2915	0	0	0	0	32,4267	-4,70E-01	-30,072	-12,1219
2916	0	0	0	0	37,6016	-1,44051	-4,45078	-37,3095
2917	0	0	0	0	35,2917	-1,22482	-15,388	-31,7366
2918	0	0	0	0	33,3416	-8,90E-01	-24,0676	-23,0569
2919	0	0	0	0	32,0259	-4,70E-01	-29,6403	-12,1198
2920	0	0	0	0	37,5509	-1,44041	-4,01899	-37,3074
2921	0	0	0	0	35,1038	-1,22473	-14,9561	-31,7346
2922	0	0	0	0	33,0299	-8,90E-01	-23,6358	-23,0549
2923	0	0	0	0	31,626	-4,70E-01	-29,2086	-12,1178
2924	0	0	0	0	37,5051	-1,44035	-3,58734	-37,3053
2925	0	0	0	0	34,9201	-1,22469	-14,5244	-31,7326
2926	0	0	0	0	32,7209	-8,90E-01	-23,2041	-23,0529
2927	0	0	0	0	31,2269	-4,70E-01	-28,7769	-12,1157
2928	0	0	0	0	37,4642	-1,44037	-3,15563	-37,3033
2929	0	0	0	0	34,7409	-1,22466	-14,0928	-31,7305
2930	0	0	0	0	32,4147	-8,90E-01	-22,7725	-23,0508
2931	0	0	0	0	30,8288	-4,70E-01	-28,3452	-12,1136
2932	0	0	0	0	26,272	6,89E-01	1,98257	26,188
2933	0	0	0	0	13,2349	3,46E-01	1,97505	13,0822
2934	0	0	0	0	26,3056	7,55E-01	2,40503	26,1846
2935	0	0	0	0	13,3021	3,71E-01	2,3835	13,0815
2936	0	0	0	0	26,3341	8,07E-01	2,82829	26,1693
2937	0	0	0	0	13,3948	3,99E-01	2,82829	13,0867
2938	0	0	0	0	26,4078	8,43E-01	3,27941	26,1898
2939	0	0	0	0	13,5054	4,19E-01	3,27821	13,0948
2940	0	0	0	0	26,4989	8,98E-01	3,76863	26,2141
2941	0	0	0	0	13,6444	4,33E-01	3,75333	13,1108
2942	0	0	0	0	26,5812	9,32E-01	4,26426	26,2203
2943	0	0	0	0	13,8017	4,53E-01	4,25707	13,1209
2944	0	0	0	0	26,6685	9,59E-01	4,77461	26,2201
2945	0	0	0	0	13,9635	4,66E-01	4,7657	13,1168
2946	0	0	0	0	26,7534	9,76E-01	5,29374	26,2062
2947	0	0	0	0	14,1387	4,74E-01	5,28973	13,1033
2948	0	0	0	0	26,8346	9,80E-01	5,81931	26,1777
2949	0	0	0	0	14,3284	4,85E-01	5,81011	13,0886
2950	0	0	0	0	26,9387	9,89E-01	6,33355	26,1649
2951	0	0	0	0	14,5431	4,89E-01	6,33355	13,0824
2952	0	0	0	0	41,2025	1,3971	18,5103	36,784
2953	0	0	0	0	45,4659	1,30099	29,7788	34,3318
2954	0	0	0	0	51,987	1,20489	41,0473	31,8797
2955	0	0	0	0	60,0345	1,10877	52,3157	29,4275
2956	0	0	0	0	69,0771	1,01265	63,5842	26,9754
2957	0	0	0	0	78,7728	9,17E-01	74,8526	24,5233
2958	0	0	0	0	88,9081	8,20E-01	86,1211	22,0712
2959	0	0	0	0	99,3486	7,24E-01	97,3895	19,619
2960	0	0	0	0	110,008	6,28E-01	108,658	17,1669
2961	0	0	0	0	120,827	5,32E-01	119,926	14,7148
2962	0	0	0	0	131,767	4,36E-01	131,195	12,2626
2963	0	0	0	0	142,801	3,40E-01	142,463	9,81052
2964	0	0	0	0	153,908	2,44E-01	153,732	7,35839
2965	0	0	0	0	165,073	1,48E-01	165	4,90626
2966	0	0	0	0	176,286	5,14E-02	176,269	2,45414
2967	0	0	0	0	41,3999	1,39695	18,9419	36,786
2968	0	0	0	0	45,7512	1,30092	30,2104	34,3338
2969	0	0	0	0	52,3297	1,20481	41,4789	31,8817
2970	0	0	0	0	60,412	1,10871	52,7473	29,4296
2971	0	0	0	0	69,4754	1,01259	64,0158	26,9775
2972	0	0	0	0	79,1836	9,16E-01	75,2842	24,5253
2973	0	0	0	0	89,3267	8,20E-01	86,5526	22,0732
2974	0	0	0	0	99,7721	7,24E-01	97,8211	19,6211
2975	0	0	0	0	110,434	6,28E-01	109,09	17,169
2976	0	0	0	0	121,256	5,32E-01	120,358	14,7168
2977	0	0	0	0	132,197	4,36E-01	131,626	12,2647
2978	0	0	0	0	143,232	3,40E-01	142,895	9,81259
2979	0	0	0	0	154,339	2,44E-01	154,163	7,36046
2980	0	0	0	0	165,505	1,48E-01	165,432	4,90834
2981	0	0	0	0	176,717	5,14E-02	176,7	2,45623
2982	0	0	0	0	41,6009	1,39686	19,3735	36,788
2983	0	0	0	0	46,0388	1,30083	30,6419	34,3358
2984	0	0	0	0	52,6735	1,20475	41,9104	31,8837
2985	0	0	0	0	60,7901	1,10864	53,1788	29,4316
2986	0	0	0	0	69,8739	1,01254	64,4472	26,9795
2987	0	0	0	0	79,5945	9,16E-01	75,7156	24,5274
2988	0	0	0	0	89,7452	8,20E-01	86,984	22,0753
2989	0	0	0	0	100,195	7,24E-01	98,2524	19,6232
2990	0	0	0	0	110,861	6,28E-01	109,521	17,171
2991	0	0	0	0	121,684	5,32E-01	120,789	14,7189
2992	0	0	0	0	132,627	4,36E-01	132,058	12,2668
