Node Label    RF	.Magnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
1675	0	0	0	0	98,3702	-1,70E-01	-98,3582	-1,52745
1676	0	0	0	0	24,2463	-2,15538	3,71607	-23,8627
1677	0	0	0	0	22,6554	-2,00213	-3,64435	-22,2706
1678	0	0	0	0	23,4877	-1,86007	-10,9857	-20,6768
1679	0	0	0	0	26,5109	-1,71685	-18,3222	-19,0835
1680	0	0	0	0	31,0955	-1,57661	-25,6633	-17,4882
1681	0	0	0	0	36,6584	-1,43495	-33,003	-15,8928
1682	0	0	0	0	42,823	-1,29438	-40,3453	-14,2964
1683	0	0	0	0	49,362	-1,15293	-47,6863	-12,7
1684	0	0	0	0	56,1466	-1,01206	-55,0285	-11,1031
1685	0	0	0	0	63,0959	-8,71E-01	-62,3696	-9,50622
1686	0	0	0	0	70,1626	-7,30E-01	-69,7116	-7,90904
1687	0	0	0	0	77,3133	-5,88E-01	-77,0529	-6,31189
1688	0	0	0	0	84,53	-4,47E-01	-84,3972	-4,71413
1689	0	0	0	0	91,7964	-3,06E-01	-91,743	-3,11609
1690	0	0	0	0	99,1011	-1,66E-01	-99,0893	-1,51815
1691	0	0	0	0	24,1454	-2,10668	2,99321	-23,8664
1692	0	0	0	0	22,7765	-1,96712	-4,35808	-22,2689
1693	0	0	0	0	23,8232	-1,82538	-11,6962	-20,6739
1694	0	0	0	0	27,0051	-1,6871	-19,0391	-19,0772
1695	0	0	0	0	31,683	-1,5478	-26,3785	-17,4811
1696	0	0	0	0	37,3015	-1,40951	-33,721	-15,8842
1697	0	0	0	0	43,4953	-1,27054	-41,0621	-14,2875
1698	0	0	0	0	50,053	-1,13202	-48,4043	-12,6904
1699	0	0	0	0	56,8474	-9,93E-01	-55,7457	-11,0932
1700	0	0	0	0	63,8041	-8,54E-01	-63,0877	-9,49592
1701	0	0	0	0	70,8741	-7,15E-01	-70,429	-7,89868
1702	0	0	0	0	78,0284	-5,77E-01	-77,7714	-6,30112
1703	0	0	0	0	85,2442	-4,38E-01	-85,1132	-4,7037
1704	0	0	0	0	92,5089	-2,99E-01	-92,4563	-3,10592
1705	0	0	0	0	99,8115	-1,60E-01	-99,7999	-1,50822
1706	0	0	0	0	24,0701	-2,06626	2,31391	-23,8694
1707	0	0	0	0	22,9136	-1,92981	-5,02781	-22,2718
1708	0	0	0	0	24,1587	-1,79335	-12,3695	-20,6741
1709	0	0	0	0	27,4808	-1,65689	-19,7113	-19,0765
1710	0	0	0	0	32,2442	-1,52044	-27,053	-17,4789
1711	0	0	0	0	37,9094	-1,38398	-34,3947	-15,8812
1712	0	0	0	0	44,1306	-1,24752	-41,7364	-14,2836
1713	0	0	0	0	50,7034	-1,11107	-49,0782	-12,686
1714	0	0	0	0	57,5074	-9,75E-01	-56,4199	-11,0883
1715	0	0	0	0	64,4695	-8,38E-01	-63,7616	-9,4907
1716	0	0	0	0	71,5435	-7,02E-01	-71,1033	-7,89306
1717	0	0	0	0	78,6993	-5,65E-01	-78,4451	-6,29543
1718	0	0	0	0	85,9164	-4,29E-01	-85,7868	-4,6978
1719	0	0	0	0	93,1806	-2,92E-01	-93,1285	-3,10016
1720	0	0	0	0	100,482	-1,56E-01	-100,47	-1,50253
1721	0	0	0	0	23,9849	-2,01833	1,64543	-23,8431
1722	0	0	0	0	23,0488	-1,88061	-5,69407	-22,2551
1723	0	0	0	0	24,4929	-1,7447	-13,031	-20,6652
1724	0	0	0	0	27,9542	-1,61023	-20,3729	-19,0733
1725	0	0	0	0	32,7981	-1,47683	-27,7125	-17,48
1726	0	0	0	0	38,5092	-1,34346	-35,0544	-15,8854
1727	0	0	0	0	44,7558	-1,21073	-42,3959	-14,2899
1728	0	0	0	0	51,3431	-1,07772	-49,7375	-12,694
1729	0	0	0	0	58,1561	-9,45E-01	-57,0797	-11,0974
1730	0	0	0	0	65,1229	-8,12E-01	-64,421	-9,5008
1731	0	0	0	0	72,2006	-6,80E-01	-71,7635	-7,90378
1732	0	0	0	0	79,3578	-5,47E-01	-79,1049	-6,30684
1733	0	0	0	0	86,5784	-4,15E-01	-86,4492	-4,70934
1734	0	0	0	0	93,8459	-2,82E-01	-93,7939	-3,11151
1735	0	0	0	0	101,16	-1,50E-01	-101,148	-1,51186
1736	0	0	0	0	23,9222	-1,96629	9,58E-01	-23,8221
1737	0	0	0	0	23,2054	-1,82654	-6,37738	-22,237
1738	0	0	0	0	24,8484	-1,69239	-13,7137	-20,6521
1739	0	0	0	0	28,4405	-1,56129	-21,0468	-19,0645
1740	0	0	0	0	33,3642	-1,43091	-28,3861	-17,4743
1741	0	0	0	0	39,118	-1,302	-35,7252	-15,8818
1742	0	0	0	0	45,3893	-1,17257	-43,0658	-14,2881
1743	0	0	0	0	51,9916	-1,04395	-50,4076	-12,693
1744	0	0	0	0	58,8124	-9,15E-01	-57,7487	-11,0976
1745	0	0	0	0	65,7856	-7,86E-01	-65,0911	-9,5014
1746	0	0	0	0	72,8655	-6,57E-01	-72,4325	-7,90512
1747	0	0	0	0	80,0273	-5,29E-01	-79,7766	-6,30815
1748	0	0	0	0	87,2508	-4,00E-01	-87,1226	-4,7105
1749	0	0	0	0	94,5287	-2,72E-01	-94,4771	-3,11129
1750	0	0	0	0	101,868	-1,43E-01	-101,857	-1,50575
1751	0	0	0	0	23,8868	-1,90853	2,94E-01	-23,8086
1752	0	0	0	0	23,3849	-1,76925	-7,05548	-22,2248
1753	0	0	0	0	25,2127	-1,63834	-14,3861	-20,6407
1754	0	0	0	0	28,9343	-1,51003	-21,7216	-19,0548
1755	0	0	0	0	33,9298	-1,38482	-29,0564	-17,4653
1756	0	0	0	0	39,7256	-1,25903	-36,3944	-15,8742
1757	0	0	0	0	46,0213	-1,1345	-43,7348	-14,2808
1758	0	0	0	0	52,6369	-1,00919	-51,0752	-12,6866
1759	0	0	0	0	59,4675	-8,85E-01	-58,4174	-11,0912
1760	0	0	0	0	66,4449	-7,59E-01	-65,7585	-9,49557
1761	0	0	0	0	73,5298	-6,35E-01	-73,1015	-7,89922
1762	0	0	0	0	80,6936	-5,10E-01	-80,4455	-6,30236
1763	0	0	0	0	87,9216	-3,85E-01	-87,7948	-4,70447
1764	0	0	0	0	95,2076	-2,60E-01	-95,1567	-3,10329
1765	0	0	0	0	102,545	-1,37E-01	-102,534	-1,49998
1766	0	0	0	0	23,8796	-1,84457	-3,46E-01	-23,8057
1767	0	0	0	0	23,5778	-1,71043	-7,69883	-22,2197
1768	0	0	0	0	25,5843	-1,58178	-15,042	-20,6348
1769	0	0	0	0	29,4208	-1,45986	-22,3761	-19,0463
1770	0	0	0	0	34,4857	-1,33736	-29,7107	-17,457
1771	0	0	0	0	40,3219	-1,21695	-37,0498	-15,8646
1772	0	0	0	0	46,6394	-1,09555	-44,3888	-14,2714
1773	0	0	0	0	53,2702	-9,75E-01	-51,7307	-12,6766
1774	0	0	0	0	60,1081	-8,54E-01	-59,0716	-11,0814
1775	0	0	0	0	67,092	-7,33E-01	-66,4141	-9,48545
1776	0	0	0	0	74,1796	-6,12E-01	-73,7563	-7,88916
1777	0	0	0	0	81,3463	-4,91E-01	-81,1011	-6,29222
1778	0	0	0	0	88,5758	-3,70E-01	-88,4506	-4,69387
1779	0	0	0	0	95,8584	-2,49E-01	-95,8081	-3,09447
1780	0	0	0	0	103,185	-1,29E-01	-103,174	-1,49191
1781	0	0	0	0	23,8965	-1,77872	-9,51E-01	-23,8112
1782	0	0	0	0	23,7869	-1,647	-8,32012	-22,2234
1783	0	0	0	0	25,9498	-1,52827	-15,6641	-20,6323
1784	0	0	0	0	29,8922	-1,40839	-22,9987	-19,0427
1785	0	0	0	0	35,0228	-1,29189	-30,3388	-17,4496
1786	0	0	0	0	40,8941	-1,17429	-37,6765	-15,8565
1787	0	0	0	0	47,2354	-1,05773	-45,0186	-14,2615
1788	0	0	0	0	53,8778	-9,40E-01	-52,3593	-12,6663
1789	0	0	0	0	60,7251	-8,24E-01	-59,7019	-11,0703
1790	0	0	0	0	67,7134	-7,06E-01	-67,0436	-9,47407
1791	0	0	0	0	74,8046	-5,89E-01	-74,3863	-7,87742
1792	0	0	0	0	81,9725	-4,72E-01	-81,7303	-6,28023
1793	0	0	0	0	89,2005	-3,55E-01	-89,0768	-4,6826
1794	0	0	0	0	96,476	-2,38E-01	-96,4264	-3,08379
1795	0	0	0	0	103,796	-1,22E-01	-103,785	-1,48437
1796	0	0	0	0	23,9359	-1,70396	-1,5488	-23,8249
1797	0	0	0	0	23,9991	-1,58999	-8,9045	-22,2292
1798	0	0	0	0	26,303	-1,47304	-16,2421	-20,6366
1799	0	0	0	0	30,3435	-1,36012	-23,5864	-19,0409
1800	0	0	0	0	35,5286	-1,24619	-30,925	-17,4462
1801	0	0	0	0	41,4361	-1,13332	-38,2681	-15,8501
1802	0	0	0	0	47,7954	-1,0199	-45,609	-14,2541
1803	0	0	0	0	54,4512	-9,07E-01	-52,9519	-12,6575
1804	0	0	0	0	61,305	-7,93E-01	-60,2937	-11,0608
1805	0	0	0	0	68,2985	-6,80E-01	-67,6362	-9,46378
1806	0	0	0	0	75,3923	-5,67E-01	-74,9787	-7,86663
1807	0	0	0	0	82,561	-4,53E-01	-82,3214	-6,26935
1808	0	0	0	0	89,7871	-3,40E-01	-89,6649	-4,67173
1809	0	0	0	0	97,059	-2,27E-01	-97,01	-3,07395
1810	0	0	0	0	104,365	-1,13E-01	-104,355	-1,47588
1811	0	0	0	0	23,9855	-1,64095	-2,09787	-23,8371
1812	0	0	0	0	24,2085	-1,53133	-9,44016	-22,2394
1813	0	0	0	0	26,6411	-1,42171	-16,7825	-20,6416
1814	0	0	0	0	30,7635	-1,31209	-24,1247	-19,0438
1815	0	0	0	0	35,9998	-1,20247	-31,467	-17,4461
1816	0	0	0	0	41,9348	-1,09285	-38,8093	-15,8483
1817	0	0	0	0	48,3117	-9,83E-01	-46,1516	-14,2506
1818	0	0	0	0	54,9769	-8,74E-01	-53,4939	-12,6528
1819	0	0	0	0	61,8372	-7,64E-01	-60,8362	-11,0551
1820	0	0	0	0	68,8344	-6,54E-01	-68,1785	-9,45731
1821	0	0	0	0	75,9306	-5,45E-01	-75,5208	-7,85955
1822	0	0	0	0	83,1005	-4,35E-01	-82,8631	-6,2618
1823	0	0	0	0	90,3265	-3,26E-01	-90,2054	-4,66404
1824	0	0	0	0	97,5961	-2,16E-01	-97,5477	-3,06628
1825	0	0	0	0	104,9	-1,06E-01	-104,89	-1,46853
1826	0	0	0	0	24,0018	-1,57053	-2,63046	-23,8055
1827	0	0	0	0	24,3988	-1,46026	-9,97273	-22,2197
1828	0	0	0	0	26,9648	-1,35275	-17,3083	-20,6323
1829	0	0	0	0	31,1741	-1,24618	-24,6512	-19,0418
1830	0	0	0	0	36,4579	-1,14112	-31,9902	-17,45
1831	0	0	0	0	42,4213	-1,03587	-39,3328	-15,8563
1832	0	0	0	0	48,8138	-9,32E-01	-46,6747	-14,2614
1833	0	0	0	0	55,4881	-8,27E-01	-54,0169	-12,6659
1834	0	0	0	0	62,3543	-7,23E-01	-61,3596	-11,0697
1835	0	0	0	0	69,3543	-6,18E-01	-68,7015	-9,47327
1836	0	0	0	0	76,4533	-5,14E-01	-76,0447	-7,87638
1837	0	0	0	0	83,6239	-4,09E-01	-83,3868	-6,27955
1838	0	0	0	0	90,8536	-3,06E-01	-90,7324	-4,68198
1839	0	0	0	0	98,1275	-2,01E-01	-98,0789	-3,08397
1840	0	0	0	0	105,448	-9,79E-02	-105,437	-1,48371
1841	0	0	0	0	24,0374	-1,49282	-3,17651	-23,7798
1842	0	0	0	0	24,6031	-1,38362	-10,5163	-22,1992
1843	0	0	0	0	27,303	-1,2786	-17,8524	-20,6182
1844	0	0	0	0	31,5888	-1,17748	-25,1828	-19,034
1845	0	0	0	0	36,9214	-1,07657	-32,5217	-17,4462
1846	0	0	0	0	42,9088	-9,78E-01	-39,8599	-15,8556
1847	0	0	0	0	49,3167	-8,78E-01	-47,2009	-14,2631
1848	0	0	0	0	56,0004	-7,79E-01	-54,5429	-12,669
1849	0	0	0	0	62,8713	-6,80E-01	-61,8845	-11,0742
1850	0	0	0	0	69,8758	-5,81E-01	-69,2276	-9,4785
1851	0	0	0	0	76,9758	-4,82E-01	-76,5696	-7,88259
1852	0	0	0	0	84,151	-3,84E-01	-83,9151	-6,28574
1853	0	0	0	0	91,3842	-2,85E-01	-91,2634	-4,68798
1854	0	0	0	0	98,6712	-1,87E-01	-98,6227	-3,08809
1855	0	0	0	0	106,024	-8,80E-02	-106,014	-1,48042
1856	0	0	0	0	24,0913	-1,40998	-3,69178	-23,7649
1857	0	0	0	0	24,8182	-1,30182	-11,0462	-22,1862
1858	0	0	0	0	27,6361	-1,20267	-18,3752	-20,6073
1859	0	0	0	0	32,0018	-1,10534	-25,7085	-19,0255
1860	0	0	0	0	37,3746	-1,01187	-33,041	-17,4393
1861	0	0	0	0	43,3875	-9,17E-01	-40,3781	-15,8505
1862	0	0	0	0	49,8098	-8,24E-01	-47,7182	-14,2587
1863	0	0	0	0	56,5017	-7,30E-01	-55,0589	-12,6657
1864	0	0	0	0	63,3792	-6,37E-01	-62,4015	-11,0711
1865	0	0	0	0	70,3861	-5,44E-01	-69,7432	-9,47616
1866	0	0	0	0	77,4901	-4,51E-01	-77,0871	-7,88022
1867	0	0	0	0	84,6669	-3,57E-01	-84,4326	-6,28354
1868	0	0	0	0	91,9055	-2,64E-01	-91,7856	-4,68535
1869	0	0	0	0	99,2034	-1,71E-01	-99,1553	-3,08296
1870	0	0	0	0	106,555	-7,84E-02	-106,545	-1,47738
1871	0	0	0	0	24,164	-1,32001	-4,17228	-23,7645
1872	0	0	0	0	25,0305	-1,21908	-11,5297	-22,1835
1873	0	0	0	0	27,9626	-1,12312	-18,8715	-20,6038
1874	0	0	0	0	32,3948	-1,03478	-26,2034	-19,0194
1875	0	0	0	0	37,8082	-9,45E-01	-33,5357	-17,4334
1876	0	0	0	0	43,8455	-8,58E-01	-40,874	-15,8432
1877	0	0	0	0	50,2808	-7,70E-01	-48,2127	-14,2517
1878	0	0	0	0	56,9828	-6,82E-01	-55,5549	-12,658
1879	0	0	0	0	63,8647	-5,94E-01	-62,8963	-11,0637
1880	0	0	0	0	70,8764	-5,07E-01	-70,2393	-9,46836
1881	0	0	0	0	77,982	-4,18E-01	-77,5825	-7,87249
1882	0	0	0	0	85,161	-3,31E-01	-84,9288	-6,27573
1883	0	0	0	0	92,4008	-2,42E-01	-92,282	-4,67706
1884	0	0	0	0	99,6949	-1,55E-01	-99,6473	-3,07647
1885	0	0	0	0	107,036	-6,82E-02	-107,026	-1,47164
1886	0	0	0	0	24,2494	-1,229	-4,60529	-23,7763
1887	0	0	0	0	25,2451	-1,13107	-11,9797	-22,1929
1888	0	0	0	0	28,2682	-1,04775	-19,3237	-20,6056
1889	0	0	0	0	32,7595	-9,62E-01	-26,6556	-19,0195
1890	0	0	0	0	38,2129	-8,81E-01	-33,9955	-17,4286
1891	0	0	0	0	44,2699	-7,98E-01	-41,3324	-15,8374
1892	0	0	0	0	50,7212	-7,16E-01	-48,6749	-14,2436
1893	0	0	0	0	57,43	-6,34E-01	-56,016	-12,6494
1894	0	0	0	0	64,3186	-5,52E-01	-63,3591	-11,054
1895	0	0	0	0	71,333	-4,69E-01	-70,7016	-9,45821
1896	0	0	0	0	78,441	-3,87E-01	-78,045	-7,8619
1897	0	0	0	0	85,6205	-3,04E-01	-85,3904	-6,26482
1898	0	0	0	0	92,857	-2,22E-01	-92,7394	-4,66706
1899	0	0	0	0	100,141	-1,39E-01	-100,094	-3,06757
1900	0	0	0	0	107,474	-5,82E-02	-107,464	-1,46609
1901	0	0	0	0	24,3504	-1,12834	-5,02536	-23,7995
1902	0	0	0	0	25,4476	-1,05146	-12,3841	-22,206
1903	0	0	0	0	28,5456	-9,71E-01	-19,7205	-20,6159
1904	0	0	0	0	33,0936	-8,94E-01	-27,066	-19,0216
1905	0	0	0	0	38,5753	-8,17E-01	-34,4041	-17,4282
1906	0	0	0	0	44,6556	-7,40E-01	-41,748	-15,8329
1907	0	0	0	0	51,1167	-6,63E-01	-49,0894	-14,2375
1908	0	0	0	0	57,8345	-5,86E-01	-56,433	-12,6413
1909	0	0	0	0	64,7269	-5,09E-01	-63,7756	-11,0449
1910	0	0	0	0	71,7449	-4,32E-01	-71,1187	-9,44811
1911	0	0	0	0	78,8546	-3,55E-01	-78,462	-7,85105
1912	0	0	0	0	86,0336	-2,78E-01	-85,8055	-6,25385
1913	0	0	0	0	93,2669	-2,01E-01	-93,1504	-4,65613
1914	0	0	0	0	100,544	-1,24E-01	-100,497	-3,05816
1915	0	0	0	0	107,856	-4,65E-02	-107,846	-1,45948
1916	0	0	0	0	24,4464	-1,04269	-5,39	-23,8219
1917	0	0	0	0	25,6316	-9,71E-01	-12,733	-22,224
1918	0	0	0	0	28,7974	-8,99E-01	-20,076	-20,6261
1919	0	0	0	0	33,385	-8,27E-01	-27,419	-19,0282
1920	0	0	0	0	38,8945	-7,55E-01	-34,762	-17,4303
1921	0	0	0	0	44,9885	-6,83E-01	-42,105	-15,8324
1922	0	0	0	0	51,4597	-6,12E-01	-49,448	-14,2345
1923	0	0	0	0	58,1824	-5,40E-01	-56,791	-12,6366
1924	0	0	0	0	65,0787	-4,68E-01	-64,134	-11,0387
1925	0	0	0	0	72,0989	-3,96E-01	-71,477	-9,44075
1926	0	0	0	0	79,2099	-3,24E-01	-78,82	-7,84284
1927	0	0	0	0	86,3894	-2,52E-01	-86,163	-6,24493
1928	0	0	0	0	93,6216	-1,80E-01	-93,506	-4,64702
1929	0	0	0	0	100,895	-1,09E-01	-100,849	-3,04911
1930	0	0	0	0	108,202	-3,67E-02	-108,192	-1,4512
1931	0	0	0	0	24,4892	-9,49E-01	-5,73255	-23,7899
1932	0	0	0	0	25,7841	-8,77E-01	-13,0736	-22,2065
1933	0	0	0	0	29,0273	-8,09E-01	-20,4139	-20,6204
1934	0	0	0	0	33,6601	-7,42E-01	-27,7539	-19,0309
1935	0	0	0	0	39,1957	-6,76E-01	-35,0959	-17,4391
1936	0	0	0	0	45,3049	-6,11E-01	-42,4394	-15,8448
1937	0	0	0	0	51,7838	-5,45E-01	-49,7816	-14,25
1938	0	0	0	0	58,5125	-4,80E-01	-57,1259	-12,6537
1939	0	0	0	0	65,4109	-4,15E-01	-64,4682	-11,0574
1940	0	0	0	0	72,4332	-3,50E-01	-71,8119	-9,46047
1941	0	0	0	0	79,5447	-2,85E-01	-79,1546	-7,86353
1942	0	0	0	0	86,7247	-2,20E-01	-86,4977	-6,26646
1943	0	0	0	0	93,9591	-1,55E-01	-93,8429	-4,66888
1944	0	0	0	0	101,236	-8,96E-02	-101,189	-3,07102
1945	0	0	0	0	108,559	-2,56E-02	-108,55	-1,47056
1946	0	0	0	0	24,5444	-8,45E-01	-6,07547	-23,7655
1947	0	0	0	0	25,9461	-7,77E-01	-13,4261	-22,1887
1948	0	0	0	0	29,2583	-7,14E-01	-20,7546	-20,6103
1949	0	0	0	0	33,9349	-6,53E-01	-28,0913	-19,0271
1950	0	0	0	0	39,4937	-5,95E-01	-35,4301	-17,4385
1951	0	0	0	0	45,6149	-5,36E-01	-42,77	-15,8478
1952	0	0	0	0	52,1043	-4,78E-01	-50,1144	-14,254
1953	0	0	0	0	58,8359	-4,19E-01	-57,4562	-12,6597
1954	0	0	0	0	65,7395	-3,61E-01	-64,8008	-11,0638
1955	0	0	0	0	72,7621	-3,03E-01	-72,1428	-9,46797
1956	0	0	0	0	79,8754	-2,45E-01	-79,4862	-7,87155
1957	0	0	0	0	87,0563	-1,86E-01	-86,8297	-6,27481
1958	0	0	0	0	94,2936	-1,28E-01	-94,1775	-4,67734
1959	0	0	0	0	101,582	-7,07E-02	-101,535	-3,07766
1960	0	0	0	0	108,936	-1,29E-02	-108,926	-1,4704
1961	0	0	0	0	24,6123	-7,35E-01	-6,39143	-23,7566
1962	0	0	0	0	26,0991	-6,73E-01	-13,7356	-22,182
1963	0	0	0	0	29,4813	-6,15E-01	-21,0762	-20,6049
1964	0	0	0	0	34,1926	-5,64E-01	-28,4074	-19,0218
1965	0	0	0	0	39,7717	-5,12E-01	-35,7425	-17,4356
1966	0	0	0	0	45,9083	-4,61E-01	-43,0849	-15,8444
1967	0	0	0	0	52,4025	-4,10E-01	-50,4256	-14,2521
1968	0	0	0	0	59,1422	-3,59E-01	-57,7707	-12,6573
1969	0	0	0	0	66,0464	-3,07E-01	-65,1126	-11,0624
1970	0	0	0	0	73,073	-2,56E-01	-72,4568	-9,46634
1971	0	0	0	0	80,1863	-2,04E-01	-79,7988	-7,87029
1972	0	0	0	0	87,3695	-1,53E-01	-87,1439	-6,27356
1973	0	0	0	0	94,6079	-1,02E-01	-94,4923	-4,67584
1974	0	0	0	0	101,905	-5,11E-02	-101,859	-3,0745
1975	0	0	0	0	109,257	-1,99E-04	-109,248	-1,46926
1976	0	0	0	0	24,686	-6,22E-01	-6,63639	-23,7691
1977	0	0	0	0	26,2491	-5,63E-01	-14,0118	-22,1893
1978	0	0	0	0	29,6753	-5,20E-01	-21,348	-20,6062
1979	0	0	0	0	34,4185	-4,73E-01	-28,6808	-19,0217
1980	0	0	0	0	40,0199	-4,30E-01	-36,0215	-17,4316
1981	0	0	0	0	46,1649	-3,86E-01	-43,3605	-15,8404
1982	0	0	0	0	52,67	-3,42E-01	-50,7056	-14,2462
1983	0	0	0	0	59,411	-2,97E-01	-58,0476	-12,6516
1984	0	0	0	0	66,321	-2,53E-01	-65,3926	-11,0556
1985	0	0	0	0	73,3476	-2,09E-01	-72,7347	-9,45969
1986	0	0	0	0	80,4642	-1,64E-01	-80,0789	-7,86305
1987	0	0	0	0	87,6466	-1,20E-01	-87,4222	-6,2663
1988	0	0	0	0	94,8868	-7,56E-02	-94,7719	-4,66826
1989	0	0	0	0	102,175	-3,05E-02	-102,128	-3,06879
1990	0	0	0	0	109,511	1,20E-02	-109,501	-1,46592
1991	0	0	0	0	24,7724	-4,99E-01	-6,86601	-23,7966
1992	0	0	0	0	26,3744	-4,63E-01	-14,2233	-22,2057
1993	0	0	0	0	29,8344	-4,23E-01	-21,5602	-20,6172
1994	0	0	0	0	34,6055	-3,87E-01	-28,9043	-19,0244
1995	0	0	0	0	40,2195	-3,49E-01	-36,244	-17,4315
1996	0	0	0	0	46,3778	-3,12E-01	-43,5891	-15,8364
1997	0	0	0	0	52,8856	-2,74E-01	-50,9313	-14,2411
1998	0	0	0	0	59,6329	-2,37E-01	-58,2764	-12,6446
1999	0	0	0	0	66,5431	-2,00E-01	-65,6193	-11,0481
2000	0	0	0	0	73,5734	-1,62E-01	-72,9637	-9,45093
2001	0	0	0	0	80,6898	-1,24E-01	-80,3065	-7,85391
2002	0	0	0	0	87,8744	-8,68E-02	-87,6514	-6,25637
2003	0	0	0	0	95,1103	-4,88E-02	-94,9961	-4,65878
2004	0	0	0	0	102,389	-1,18E-02	-102,344	-3,06053
2005	0	0	0	0	109,708	2,67E-02	-109,698	-1,46119
2006	0	0	0	0	37,8895	-2,42913	28,9534	-24,319
2007	0	0	0	0	41,6411	-2,05418	36,0802	-20,6877
2008	0	0	0	0	44,3849	-1,47392	41,7359	-15,0319
2009	0	0	0	0	46,0568	-7,45E-01	45,3672	-7,90516
2010	0	0	0	0	38,4713	-2,42925	29,7066	-24,3241
2011	0	0	0	0	42,2978	-2,05425	36,8334	-20,6927
2012	0	0	0	0	45,0955	-1,47398	42,4891	-15,037
2013	0	0	0	0	46,7997	-7,45E-01	46,1203	-7,91023
2014	0	0	0	0	39,059	-2,42931	30,4597	-24,3291
2015	0	0	0	0	42,9577	-2,05431	37,5865	-20,6979
2016	0	0	0	0	45,8075	-1,47401	43,2423	-15,0421
2017	0	0	0	0	47,543	-7,45E-01	46,8735	-7,91533
2018	0	0	0	0	39,6523	-2,42935	31,213	-24,3342
2019	0	0	0	0	43,6207	-2,05434	38,3397	-20,7029
2020	0	0	0	0	46,5209	-1,47404	43,9955	-15,0472
2021	0	0	0	0	48,2866	-7,45E-01	47,6267	-7,92039
2022	0	0	0	0	40,2509	-2,42934	31,9661	-24,3393
2023	0	0	0	0	44,2865	-2,05436	39,0929	-20,708
2024	0	0	0	0	47,2354	-1,47405	44,7487	-15,0522
2025	0	0	0	0	49,0305	-7,45E-01	48,3799	-7,92545
2026	0	0	0	0	25,7443	2,74E-01	8,08573	24,44
2027	0	0	0	0	25,7777	2,28E-01	15,2137	20,8082
2028	0	0	0	0	25,7908	1,59E-01	20,8704	15,1514
2029	0	0	0	0	25,7826	7,53E-02	24,5023	8,02347
2030	0	0	0	0	25,667	1,39E-01	8,12177	24,3478
2031	0	0	0	0	25,6974	1,11E-01	15,2386	20,6913
2032	0	0	0	0	25,6983	7,71E-02	20,8041	15,0859
2033	0	0	0	0	25,678	2,86E-02	24,4118	7,96379
2034	0	0	0	0	25,6285	-1,09E-03	8,23938	24,2679
2035	0	0	0	0	25,6514	-1,42E-02	15,3127	20,5795
2036	0	0	0	0	25,6479	-1,68E-02	20,7865	15,0245
2037	0	0	0	0	25,6231	-2,12E-02	24,3716	7,90984
2038	0	0	0	0	25,6207	-1,55E-01	8,06085	24,3191
2039	0	0	0	0	25,6368	-1,38E-01	15,1854	20,655
2040	0	0	0	0	25,6325	-1,15E-01	20,7476	15,0516
2041	0	0	0	0	25,6157	-6,87E-02	24,3614	7,91699
2042	0	0	0	0	24,9021	-2,70E-01	-7,15947	-23,8492
2043	0	0	0	0	26,5616	-2,47E-01	-14,5033	-22,2511
2044	0	0	0	0	30,0648	-2,24E-01	-21,8471	-20,6531
2045	0	0	0	0	34,8603	-2,01E-01	-29,1909	-19,055
2046	0	0	0	0	40,4915	-1,78E-01	-36,5347	-17,4569
2047	0	0	0	0	46,6567	-1,55E-01	-43,8785	-15,8588
2048	0	0	0	0	53,1706	-1,32E-01	-51,2223	-14,2607
2049	0	0	0	0	59,9195	-1,09E-01	-58,5662	-12,6626
2050	0	0	0	0	66,8323	-8,61E-02	-65,91	-11,0645
2051	0	0	0	0	73,8629	-6,31E-02	-73,2538	-9,46644
2052	0	0	0	0	80,9808	-4,01E-02	-80,5976	-7,86835
2053	0	0	0	0	88,1647	-1,71E-02	-87,9414	-6,27026
2054	0	0	0	0	95,3997	5,93E-03	-95,2852	-4,67218
2055	0	0	0	0	102,675	2,89E-02	-102,629	-3,07409
2056	0	0	0	0	109,983	5,19E-02	-109,973	-1,476
2057	0	0	0	0	24,9561	-1,37E-01	-7,27496	-23,8718
2058	0	0	0	0	26,6549	-1,18E-01	-14,6124	-22,2923
2059	0	0	0	0	30,1854	-1,02E-01	-21,9646	-20,7051
2060	0	0	0	0	34,9941	-8,84E-02	-29,3136	-19,1126
2061	0	0	0	0	40,629	-7,40E-02	-36,658	-17,5187
2062	0	0	0	0	46,8015	-6,05E-02	-44,0101	-15,9213
2063	0	0	0	0	53,3156	-4,67E-02	-51,3553	-14,3245
2064	0	0	0	0	60,0694	-3,31E-02	-58,7059	-12,7258
2065	0	0	0	0	66,9829	-1,96E-02	-66,0521	-11,1278
2066	0	0	0	0	74,0174	-5,94E-03	-73,4015	-9,52889
2067	0	0	0	0	81,1366	7,26E-03	-80,7481	-7,93043
2068	0	0	0	0	88,3232	2,13E-02	-88,096	-6,33138
2069	0	0	0	0	95,5615	3,37E-02	-95,4442	-4,73195
2070	0	0	0	0	102,837	4,96E-02	-102,789	-3,13208
2071	0	0	0	0	110,163	6,30E-02	-110,152	-1,52806
2072	0	0	0	0	25,0183	7,21E-03	-7,34749	-23,915
2073	0	0	0	0	26,7547	2,05E-02	-14,7302	-22,3346
2074	0	0	0	0	30,2998	2,28E-02	-22,0815	-20,7481
