*Node			
663	   1490.94116	     -75.6875	     -49.6875
664	   1490.94116	    -81.09375	    -24.84375
665	   1465.91174	     -5.40625	   -372.65625
666	   1465.91174	     -10.8125	    -347.8125
667	   1465.91174	    -16.21875	   -322.96875
668	   1465.91174	      -21.625	     -298.125
669	   1465.91174	    -27.03125	   -273.28125
670	   1465.91174	     -32.4375	    -248.4375
671	   1465.91174	    -37.84375	   -223.59375
672	   1465.91174	       -43.25	      -198.75
673	   1465.91174	    -48.65625	   -173.90625
674	   1465.91174	     -54.0625	    -149.0625
675	   1465.91174	    -59.46875	   -124.21875
676	   1465.91174	      -64.875	      -99.375
677	   1465.91174	    -70.28125	    -74.53125
678	   1465.91174	     -75.6875	     -49.6875
679	   1465.91174	    -81.09375	    -24.84375
680	   1440.88232	     -5.40625	   -372.65625
681	   1440.88232	     -10.8125	    -347.8125
682	   1440.88232	    -16.21875	   -322.96875
683	   1440.88232	      -21.625	     -298.125
684	   1440.88232	    -27.03125	   -273.28125
685	   1440.88232	     -32.4375	    -248.4375
686	   1440.88232	    -37.84375	   -223.59375
687	   1440.88232	       -43.25	      -198.75
688	   1440.88232	    -48.65625	   -173.90625
689	   1440.88232	     -54.0625	    -149.0625
690	   1440.88232	    -59.46875	   -124.21875
691	   1440.88232	      -64.875	      -99.375
692	   1440.88232	    -70.28125	    -74.53125
693	   1440.88232	     -75.6875	     -49.6875
694	   1440.88232	    -81.09375	    -24.84375
695	   1415.85291	     -5.40625	   -372.65625
696	   1415.85291	     -10.8125	    -347.8125
697	   1415.85291	    -16.21875	   -322.96875
698	   1415.85291	      -21.625	     -298.125
699	   1415.85291	    -27.03125	   -273.28125
700	   1415.85291	     -32.4375	    -248.4375
701	   1415.85291	    -37.84375	   -223.59375
702	   1415.85291	       -43.25	      -198.75
703	   1415.85291	    -48.65625	   -173.90625
704	   1415.85291	     -54.0625	    -149.0625
705	   1415.85291	    -59.46875	   -124.21875
706	   1415.85291	      -64.875	      -99.375
707	   1415.85291	    -70.28125	    -74.53125
708	   1415.85291	     -75.6875	     -49.6875
709	   1415.85291	    -81.09375	    -24.84375
710	   1390.82349	     -5.40625	   -372.65625
711	   1390.82349	     -10.8125	    -347.8125
712	   1390.82349	    -16.21875	   -322.96875
713	   1390.82349	      -21.625	     -298.125
714	   1390.82349	    -27.03125	   -273.28125
715	   1390.82349	     -32.4375	    -248.4375
716	   1390.82349	    -37.84375	   -223.59375
717	   1390.82349	       -43.25	      -198.75
718	   1390.82349	    -48.65625	   -173.90625
719	   1390.82349	     -54.0625	    -149.0625
720	   1390.82349	    -59.46875	   -124.21875
721	   1390.82349	      -64.875	      -99.375
722	   1390.82349	    -70.28125	    -74.53125
723	   1390.82349	     -75.6875	     -49.6875
724	   1390.82349	    -81.09375	    -24.84375
725	   1365.79407	     -5.40625	   -372.65625
726	   1365.79407	     -10.8125	    -347.8125
727	   1365.79407	    -16.21875	   -322.96875
728	   1365.79407	      -21.625	     -298.125
729	   1365.79407	    -27.03125	   -273.28125
730	   1365.79407	     -32.4375	    -248.4375
731	   1365.79407	    -37.84375	   -223.59375
732	   1365.79407	       -43.25	      -198.75
733	   1365.79407	    -48.65625	   -173.90625
734	   1365.79407	     -54.0625	    -149.0625
735	   1365.79407	    -59.46875	   -124.21875
736	   1365.79407	      -64.875	      -99.375
737	   1365.79407	    -70.28125	    -74.53125
738	   1365.79407	     -75.6875	     -49.6875
739	   1365.79407	    -81.09375	    -24.84375
